gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
PRPF18	899.5765359603729	0.5982746447581536	0.1372883557672023	4.357795979235402	1.3137876424204006e-5	1.5480336262857272e-4	P-Adj < 0.05
PNO1	604.3409887735268	-0.2947989978534487	0.11318442538316578	-2.604589782167105	0.009198431755338911	0.02979807760742684	P-Adj < 0.05
RPGR	1023.7179363667942	0.8625168419446938	0.2628701897386213	3.2811512130847427	0.001033843020796614	0.0053027531608359655	P-Adj < 0.05
DBR1	629.153588321041	-0.3329812038525519	0.1328534743481737	-2.5063793437565396	0.012197467929491302	0.03671356093489688	P-Adj < 0.05
UTP15	656.7130699522633	-0.4779088556642001	0.1889783919112361	-2.528907410158701	0.011441820690576792	0.035212203175250076	P-Adj < 0.05
TSEN54	797.9600336538504	0.8245854410660914	0.1610867409019741	5.118890831417809	3.0733778879906036e-7	7.418290549247908e-6	P-Adj < 0.05
MRPL1	307.06138163458337	-0.5302108452318021	0.20242941875805576	-2.619238095355654	0.008812641456625905	0.029006314527022698	P-Adj < 0.05
POP7	692.864240474611	-0.30864187131911364	0.12148433380623483	-2.5405898987057167	0.011066563954749937	0.03414270733909065	P-Adj < 0.05
CCDC9	1393.9635470008436	1.682788494948141	0.25322239518615486	6.645496318408369	3.021970159285272e-11	3.100037721733475e-9	P-Adj < 0.05
TRNAU1AP	729.7623208982654	0.48759384493726765	0.11880682034277583	4.1040896770950095	4.059100011905035e-5	3.70129786270748e-4	P-Adj < 0.05
WT1	5.413971328164203	4.882939117480645	1.0290140524442921	4.745259897940017	2.0823878883082627e-6	3.03311805925568e-5	P-Adj < 0.05
C19orf47	1230.1493001515694	0.5424880028711252	0.17939528251647097	3.0239814295078653	0.0024947175144209867	0.010851580424919557	P-Adj < 0.05
NOL12	879.9287103884261	0.7391053186731584	0.17733768823304671	4.167784784145093	3.075741222209007e-5	2.935067786464564e-4	P-Adj < 0.05
NOC4L	718.4628565757938	0.45141876775339307	0.14682878782762196	3.0744568175783207	0.0021088624821180724	0.00950919309702325	P-Adj < 0.05
RRS1	884.2108323983143	0.4044808340629803	0.14605663424021753	2.769342427799176	0.005616956659308025	0.020640219843606505	P-Adj < 0.05
TRPT1	895.022442846211	0.532357734240434	0.1390029137213429	3.829831476105916	1.2823104604628565e-4	9.071978027757336e-4	P-Adj < 0.05
C1orf35	974.6282619933827	0.8862411974887289	0.21174353353144904	4.185446340240188	2.846062986576434e-5	2.737112137871555e-4	P-Adj < 0.05
MRPS12	513.9274426661824	-0.620066509556917	0.1788955947880193	-3.4660803710212043	5.281053893883531e-4	0.0029705179228511126	P-Adj < 0.05
TSEN2	1162.5841068300876	0.7709613177012148	0.15734667133445132	4.899762487269164	9.595257960638278e-7	1.687394649935103e-5	P-Adj < 0.05
ZC3H10	1182.4672885341058	0.36917532535621556	0.1361847496809071	2.710841898386023	0.006711261823992588	0.02374012444061746	P-Adj < 0.05
THOC6	416.29959561232886	0.5360498710525284	0.18895619226780777	2.8369002604200686	0.004555384002256292	0.017523992833679673	P-Adj < 0.05
ZCCHC9	528.329630535858	0.48525999996807195	0.1434264925801554	3.383335890312449	7.161099112156478e-4	0.003849481662473635	P-Adj < 0.05
RP9	505.57641954258247	0.46123023646170347	0.11696783319648041	3.9432228832258303	8.039387557765953e-5	6.384829731361218e-4	P-Adj < 0.05
ZRSR2	606.8476073001093	0.7299068943202777	0.17123678928438413	4.262558865829197	2.0209923634368006e-5	2.126360341359574e-4	P-Adj < 0.05
LYAR	460.36941359749756	0.6704908280545957	0.17389057949718842	3.8558203094920196	1.1534219254170595e-4	8.451561846359526e-4	P-Adj < 0.05
RBFOX3	165.63095469864655	3.354716404135178	0.5970791631132407	5.618545431468909	1.9257176211034035e-8	6.406914571833216e-7	P-Adj < 0.05
DNAJC17	1234.7748291220705	1.2005356430903815	0.20302846327049623	5.913139585216185	3.3564749852572675e-9	1.6527282827406787e-7	P-Adj < 0.05
GPATCH1	725.710765673754	0.4132653405051399	0.14130743446424696	2.924583140809217	0.0034491792741479683	0.014044193673302377	P-Adj < 0.05
NOL3	997.5324591580592	0.7061255921509862	0.263924819043423	2.675480065536424	0.007462231084058198	0.02571265638562141	P-Adj < 0.05
PUS1	802.4051098207234	1.1888022447735036	0.2048168799739406	5.804220066845848	6.466629872506801e-9	2.653473791018624e-7	P-Adj < 0.05
MTHFSD	899.9603745921354	0.5147644070036711	0.15311712452220086	3.36189964780219	7.740825007841695e-4	0.00414302416724049	P-Adj < 0.05
DDX28	418.6337494765809	-0.3845453546763503	0.12441102538163006	-3.0909266561927273	0.001995329135153874	0.00909722283472007	P-Adj < 0.05
U2AF1L4	534.2768497667533	0.7826941782032876	0.194752695165898	4.018913204444015	5.846720233034002e-5	5.004929226117891e-4	P-Adj < 0.05
CELF6	318.3634953816305	1.4608929146980856	0.2808103837379906	5.202417714229428	1.9671246576284464e-7	5.0448551115429524e-6	P-Adj < 0.05
POP1	380.84165547947475	0.40152964996277485	0.14596718638073788	2.750821331278065	0.005944605674017908	0.021522969366811896	P-Adj < 0.05
RBM20	1176.7533256656795	2.917933597301652	0.675126737618824	4.322053082348983	1.545839841903095e-5	1.7458062801676237e-4	P-Adj < 0.05
WDR83	452.02147510548906	0.3545515832693473	0.13789402202423046	2.571188932374793	0.010135001884639809	0.03215512195874125	P-Adj < 0.05
XIRP1	160.90877909012335	1.898874057581172	0.588575440446451	3.2262203399802454	0.001254367494385947	0.006169072936645001	P-Adj < 0.05
HNRNPA1L2	207.07560181236855	0.8038062525243955	0.3009218490670021	2.671146196318311	0.007559271535382673	0.025920510473693793	P-Adj < 0.05
PABPC5	394.87877220497666	-0.9197830018491211	0.33155995946746514	-2.7741075952790863	0.005535336754528802	0.020401196241990886	P-Adj < 0.05
HSPA7	651.0014944532278	1.9130461826759921	0.5073899035152873	3.770367067657572	1.6300761235931894e-4	0.0011210188313649251	P-Adj < 0.05
L1TD1	13.196798759927896	1.6216029320425442	0.6237119808617557	2.599922691563574	0.00932447641474425	0.030127114085433518	P-Adj < 0.05
MRM1	304.16188618733014	0.6036288471265171	0.1808154455196722	3.3383699351106815	8.427147260352343e-4	0.00439568571080243	P-Adj < 0.05
SRPK3	294.434985425645	1.601841801012596	0.3853414945776831	4.156940852601775	3.225374517217992e-5	3.0541815620733446e-4	P-Adj < 0.05
PCSK9	15.006832165060763	2.087829599279175	0.5096869926238448	4.096297589489435	4.1981021071919874e-5	3.77216328025791e-4	P-Adj < 0.05
POU5F1	35.901560381942396	1.7904133608552515	0.49328604970893236	3.629564148249682	2.8390017503227444e-4	0.001774015814541776	P-Adj < 0.05
ESRP2	10.994615607210438	1.4654963995718409	0.37624468024254787	3.895062113907104	9.817356864164555e-5	7.553228937366604e-4	P-Adj < 0.05
