gene_symbol	cluster	pearson_r	pearson_pvalue	pearson_fdr
EIF3E	4	0.2029332538915852	0.10778001382332839	0.18988302435345206
RRP8	8	0.20284701448580875	0.06759309871355734	0.1264202174377002
SNRPA	4	0.2028294097834216	0.10796415021451296	0.1899281232848554
MRPL42	2	0.20277555741080214	0.06114449020730499	0.10886477654954753
POLRMT	1	0.20258577145272855	0.01801499300151859	0.03911890563060178
ZNF346	1	0.20256064854056285	0.018029571308300907	0.03911890563060178
NOL12	8	0.20235961769841626	0.06826931782360826	0.12713034650901717
CASC3	1	0.2023523989993555	0.018150808048781764	0.03931021998178783
SF3A3	10	0.20228810015559626	0.07013021192041186	0.2210691040393319
TIAL1	10	0.2022142688139514	0.07023475210575082	0.2210691040393319
XPO5	10	0.20221102539817387	0.07023934743724591	0.2210691040393319
GRWD1	2	0.20220102284412833	0.061897220670236154	0.10988613030229541
UBE2O	2	0.20214999622774324	0.0619644360734227	0.10988613030229541
CD2BP2	2	0.20212562008589507	0.06199656675838964	0.10988613030229541
SMN1	4	0.20206721455088822	0.10932311956325919	0.19175563285034333
CNN3	2	0.20196901616705526	0.062203312566640974	0.11008777590269493
SRP68	6	0.20167394504094974	0.09910523568905684	0.16645766212685595
ESF1	11	0.2016425570596426	0.2247466271510179	0.43139771266346755
RTN4	6	0.20134233592888845	0.09967357074594761	0.16706249127856848
CIRBP	10	0.2011004425463414	0.071827125114889	0.22371156676408138
RPS19BP1	1	0.20105147021575256	0.018924264754352625	0.04076259201616897
BYSL	2	0.2009881339515919	0.06351103134658989	0.11206715516298425
TRAP1	11	0.20085291312945558	0.22660557344530025	0.4331240019061149
NOMO3	2	0.2008426802936495	0.06370683646545174	0.11224537853436733
PRMT1	11	0.20082409907394821	0.22667360427997715	0.4331240019061149
MFAP1	4	0.20076978357397204	0.1116666933716756	0.1955799688000985
WDR3	10	0.20076504882505	0.07231225984352294	0.22463756564377516
SNRNP35	8	0.2007216600361685	0.07058191137540419	0.13083080669349692
MAGOH	6	0.20047991793731518	0.10116353811281373	0.1690815129248015
ADD1	11	0.20041862842674235	0.2276324119379196	0.4331240019061149
EIF5A2	4	0.20034026967808694	0.11245099246084299	0.19666611528188307
DYNC1LI1	11	0.2002763137495255	0.22796959558883334	0.4331240019061149
RPS20	2	0.20022838713620772	0.06453918611703005	0.1135429366457111
RBFOX3	8	0.20017919431549033	0.07136155580552274	0.13202439304360233
SLU7	2	0.200154226855321	0.06464026467854563	0.1135520376548932
MECP2	1	0.20004300245659443	0.01954329445554955	0.04201985010424668
CCT4	4	0.19996697874828737	0.1131360627350528	0.19757580635071906
MRPL14	2	0.19991769819510888	0.06496350451709328	0.11395079903442731
PPIH	4	0.1998701959829089	0.11331420283585387	0.19759885734694752
CPSF1	6	0.19984741782546803	0.10226726014862647	0.17068549757200333
FAM120C	11	0.19982873445303184	0.2290322576087768	0.43386345214259714
CAPRIN1	6	0.19963795823336472	0.10263482652948112	0.17081779415370102
NOL10	10	0.1994479454487445	0.07424291553476257	0.2282635655001955
PPIL4	4	0.1993538939659328	0.11426816226096848	0.1989727592858143
SRSF9	4	0.19890534174013122	0.11510193753537042	0.19988302658442159
EIF3A	4	0.19889238067998294	0.11512609894254913	0.19988302658442159
PSIP1	4	0.19880372992813086	0.11529146191138173	0.19988302658442159
RP9	10	0.19877514309234245	0.07524495645726607	0.23075119980228265
DZIP3	6	0.1986392993357716	0.10440144092489616	0.17302896153286984
CCDC9	8	0.19862369065454316	0.07363561636953717	0.13497983582593565
CHD3	1	0.19855271141718017	0.020490073616214643	0.04381780131237268
CDC5L	4	0.19852554271477285	0.11581155625543206	0.20049457282371044
FCF1	2	0.19850760315282515	0.06691780916430447	0.11720515687949186
UBAP2L	6	0.1983707237436379	0.10488055067687894	0.17340748483731855
SNRNP40	6	0.1983341344212686	0.10494595383713302	0.17340748483731855
DAP3	10	0.19828188457354917	0.07598645076847661	0.23242914352710492
HMGN2	6	0.19824210187892397	0.10511060121303346	0.17340748483731855
NOC2L	1	0.19822009781102878	0.020706700305960137	0.04409856009072699
LARP1	6	0.1981837069252145	0.10521517434433084	0.17340748483731855
PCBP4	1	0.19813957113525615	0.02075944208457423	0.04409856009072699
FTSJ3	10	0.19810683821646236	0.07625099177338085	0.23264333204327423
NDUFV3	10	0.19786917658221043	0.07661133956056343	0.2331479952021218
CSDE1	6	0.19777258192014588	0.10595369795353303	0.1741050740310228
CCT6A	6	0.19770293238855569	0.10607920966278352	0.1741050740310228
DDX56	5	0.19750969887522896	0.0700045550497072	0.20825371348755062
RRS1	5	0.19750787672992254	0.07000719061211379	0.20825371348755062
LARP1B	10	0.19747044442327838	0.07721896385422013	0.23440071261331794
NOL7	4	0.197451608410836	0.11783625879308192	0.20370539398861778
DDX27	11	0.19731655720311883	0.23505941053218002	0.43711515967918657
TFAM	2	0.19719829113571963	0.06877473151009662	0.12027958952430487
C1orf35	8	0.19713612750608897	0.07586438243060137	0.13864071109836615
PPWD1	1	0.19710048718541373	0.02145045619576267	0.045140871534091714
TCF25	11	0.1970370692043428	0.235736534851319	0.43769151019123403
NOP14	8	0.19697000957797728	0.07611658769227722	0.13883866526436536
DDX56	1	0.19679963927660488	0.02165418701429197	0.04548909604239072
CS	4	0.19650749495290962	0.11963848958179218	0.20652292581986606
SNRNP70	9	0.19643668497473846	0.3260860635409959	0.3418875908491499
FIP1L1	1	0.1959006666747302	0.022272913541984157	0.04662410950954078
DZIP3	2	0.19581797683777719	0.07077714805895864	0.12359903141859443
C12orf43	1	0.19574493187430397	0.022381629872783523	0.04676934607862849
PPAN	10	0.19560718614173012	0.08010959475007359	0.24255968435718486
RBM39	5	0.19529593380186355	0.07326599952531478	0.21271220679487296
OLA1	2	0.19522300367488707	0.07165463004455759	0.12494710157990602
PDCD11	10	0.1951792299296654	0.08078554785143838	0.2434745354721807
FLNA	10	0.19515819541511037	0.08081888844686934	0.2434745354721807
PHAX	2	0.19505517882042972	0.07190371890713468	0.12501322053751462
CLNS1A	2	0.1949033170470656	0.07212971490346166	0.12522226165058448
PWP1	1	0.19485781781361172	0.023009651460235564	0.0479973255898598
PPRC1	5	0.19478621977520544	0.07403395992011708	0.21271220679487296
FASTKD3	6	0.19478273574190144	0.11144593042319846	0.1814078110067375
RPL22	6	0.19478207844395215	0.11144716152987756	0.1814078110067375
TSR1	11	0.19458020604980045	0.24174573033546382	0.4474548300619144
HELZ	4	0.1945464295308669	0.12344922318241162	0.2122655135896763
C12orf43	4	0.19452228316253894	0.12349671366611384	0.2122655135896763
PRPF40A	6	0.19446258146587167	0.1120468155773735	0.18188421432765425
CTNNA1	6	0.19433921742452132	0.11227901796088076	0.18201181434150984
FNDC3B	1	0.19423283500473812	0.023461134116664218	0.04885339485939361
CCT6A	4	0.1942272517074164	0.12407809841969886	0.2126943074085532
FAM32A	4	0.19421551505288093	0.12410126951467336	0.2126943074085532
RRP1B	4	0.19402826660884687	0.1244713904278982	0.2130238939037458
PPIL4	10	0.1939989962477801	0.0826732744400514	0.2478126221310814
BCAS2	2	0.19383998551177847	0.073728179096872	0.12762304685774334
MRTO4	5	0.19365380721576245	0.07576323095864358	0.2166239953137916
HNRNPA1	2	0.19363794453814076	0.0740350908264727	0.12796722268400537
SECISBP2L	10	0.1935990598354454	0.08332084994669284	0.24824527221043094
DDX41	11	0.1935587114748038	0.2442742973674243	0.4507961771934111
ZC3H8	11	0.193545416410657	0.24430732421723453	0.4507961771934111
TCOF1	10	0.1935255583216943	0.08344030052557963	0.24824527221043094
SF3A1	4	0.1934719060470448	0.12557606532892818	0.21399733465726312
UBTF	4	0.1932860526793533	0.1259467399552158	0.21432413986697232
NXF1	1	0.1932745570241947	0.024168144443268803	0.0498887564983448
TES	2	0.19320722865782186	0.0746927961548257	0.12891584642465545
SF3A2	1	0.19316080179715892	0.024253272585612683	0.04997771421887951
KIF1C	11	0.19308469477149304	0.2454536778855229	0.4522114127349973
NXF1	10	0.19306569223291561	0.08419074056321016	0.24985639134888177
ANP32A	6	0.19303055687026277	0.11476513070275407	0.18553435181823133
CCDC12	5	0.1928431706883443	0.07702088682909965	0.2194314791505672
MYO18A	2	0.19278853990485112	0.07533662031658087	0.12952463547796966
SNRPA1	10	0.19276125879520706	0.0846904757942658	0.2500982939504738
UTP14A	2	0.1927381795541186	0.07541435902761248	0.12952463547796966
ATXN2L	5	0.19273301702726614	0.07719306559937424	0.2194314791505672
EIF2S1	6	0.1927062064199975	0.11538780670691413	0.18628685415217064
CPSF3	2	0.1926936783178714	0.07548310682415461	0.12952463547796966
DAP3	5	0.19263225646507012	0.0773508317492666	0.2194314791505672
NXF1	5	0.19254336126293656	0.07749023372379962	0.2194314791505672
TRMT2A	6	0.19253380674527182	0.11571982797092616	0.18656870223884012
GEMIN6	10	0.19244972345329733	0.08520430268649781	0.2509959261405207
TNPO1	2	0.1924000292065656	0.07593801131471133	0.13011665035690045
PPRC1	10	0.1922551333440507	0.08552649980083055	0.25112712626757633
TAF15	10	0.19216938520477359	0.08566878554947421	0.25112712626757633
DDX50	4	0.1921057075581714	0.12832031181057882	0.21805352276464315
RBPMS	5	0.19189464582786742	0.07851361689201797	0.22103240210059905
EEF2	4	0.19178380009970603	0.12897348958256527	0.21854348022618558
RC3H1	4	0.19161590290836614	0.12931516566484513	0.21881294981141874
CIRBP	2	0.1914770477223769	0.07738215831509787	0.13222387982092268
SRFBP1	2	0.1914539429833784	0.07741858917438212	0.13222387982092268
FXR1	11	0.19143192923415203	0.249595733949103	0.4582192308032074
SNIP1	11	0.1913239869431694	0.2498678691460443	0.4582192308032074
MRPS18C	2	0.19132004080490397	0.07762999237972423	0.13222387982092268
TBCA	2	0.19129477233258121	0.07766993768872331	0.13222387982092268
XRN2	2	0.1910510498699636	0.07805606746188443	0.13259452492807913
FARSB	6	0.1909630024684609	0.11877890179746321	0.19124048726901346
VCP	4	0.19092368429915832	0.13073109813629594	0.22089683436852262
SART3	5	0.19084176828971988	0.08019754452151533	0.223868974991339
CEBPZ	10	0.19065589077302286	0.08821121318846749	0.2554494212431165
HNRNPK	4	0.19056778452521045	0.13146364198669389	0.2218217508451539
SECISBP2	1	0.19044979504208315	0.026359433708808014	0.05366672376673412
YWHAG	2	0.19033324536452423	0.07920220824707673	0.13415653013524872
SRP68	4	0.1903223233780917	0.13197067728870515	0.22212741584947993
CCT3	2	0.1901077977336368	0.07956494808156023	0.1344062219874416
MSI1	2	0.19010053431258161	0.0795766567679025	0.1344062219874416
RBM27	4	0.19003841592237866	0.13255897097508473	0.22272881799179733
HMGN2	4	0.1899337229948377	0.13277640780677677	0.22278170385506804
LRPPRC	11	0.18990636991058493	0.25346027134188404	0.4627700953909708
SNRPG	2	0.18974815022029126	0.08014635653430101	0.1350281015760594
RARS2	11	0.1897328340410945	0.25390238455175745	0.4627700953909708
SAMSN1	2	0.1896735865447734	0.08026731984677905	0.1350281015760594
IGF2BP3	2	0.18966147661142074	0.08028697931549478	0.1350281015760594
RBBP6	8	0.18956120723413383	0.08806397222581734	0.15686395052723714
UBE2I	6	0.18952865230496743	0.12162599116667663	0.19555875106175277
APOBEC3F	10	0.1895207260711138	0.09015697887555046	0.25982589574736953
SRRM2	4	0.1895024905760663	0.13367487578999998	0.22397552614883914
PNN	5	0.18949599418822483	0.08239172425447511	0.22837047334534513
EMG1	1	0.18938639582677752	0.02722724518575619	0.05508661942921867
PRPF4B	11	0.1893262191032754	0.25494031995305294	0.463952460128304
UPF3B	1	0.1893124415087254	0.027288493560815644	0.05508661942921867
ADD1	4	0.1890525464092713	0.13461721323792022	0.22523941544557044
PSPC1	1	0.18889785455522368	0.02763403206340579	0.055689600209134715
POLDIP3	6	0.18878580011448953	0.12312084960136786	0.1976940471241476
TFB1M	8	0.18865062961298734	0.08962945856808066	0.15847335584341588
MRPL42	4	0.18864058394031102	0.13548438920364117	0.22637419562895694
PRPF40A	2	0.18847974268524764	0.08222397755486616	0.13808963039001634
DDX3X	11	0.18837360859727445	0.25738302751322084	0.4655547326187545
ENOX1	6	0.18833260870387258	0.12403967729883489	0.19863110486367477
ELAC2	6	0.1882260244068801	0.12425653012367206	0.1987098356228764
RRP15	8	0.18815783009049822	0.09048581275684439	0.15975150128310137
MPHOSPH10	10	0.18783563745956497	0.09310765121495333	0.2675204554802172
SRP72	5	0.18768576778970555	0.08541822449443785	0.23455167471899252
ZC3H15	4	0.18755901402387787	0.13778110902297674	0.2292748426846003
MRPL39	4	0.18752844121656528	0.1378464534111774	0.2292748426846003
GAR1	2	0.1874733812440063	0.08390269696100416	0.14051031570272834
CISD2	4	0.18746321366681032	0.13798594455392055	0.2292748426846003
PEG10	11	0.18735349120180553	0.2600160255332396	0.46806406269074025
PCBP3	8	0.1872793962848877	0.09202829959552469	0.16099173834380792
AKAP8	5	0.18713783764872635	0.08635149569088661	0.23564330837966754
DDX27	8	0.18709238145008314	0.09235934878615586	0.16099173834380792
TTF2	4	0.18708325326251027	0.1388006122927929	0.23030904920604692
ATXN2	1	0.18705803270157675	0.029212802326226098	0.0584747844543482
CNOT4	2	0.18704373116837159	0.08462764838717984	0.14152420295257193
CDK11B	6	0.18700284410172957	0.12676590235094382	0.20190536866380165
PHF6	4	0.1869765089820261	0.13903013014234022	0.2303705725661026
CDK11B	5	0.1868909313709436	0.08677467700667198	0.236075218276812
ZNF598	11	0.18683043576063468	0.2613729691753273	0.4685061342210378
ZBTB11	10	0.18676881385272173	0.09501466271981623	0.2702630992940931
FLNB	10	0.18670238338502687	0.09513441873144915	0.2702630992940931
CDK13	8	0.18661725310641777	0.09320463027851143	0.16168977165706983
HNRNPU	1	0.1865429164309127	0.029668344460127213	0.05928682615645589
CLK1	3	0.18653917732688605	0.39408183077431225	0.43370814032634175
PELP1	11	0.18643625281840234	0.2623986756912745	0.4689343649535221
NAP1L1	10	0.18638603411035393	0.09570633801333955	0.27124355512785336
GRB2	2	0.18636506588170149	0.08578289356809912	0.14285083823435915
PAK1IP1	2	0.1860921923963194	0.08625090006783863	0.14342846303415863
ZC3H8	1	0.18608707479648914	0.030076490925287202	0.060001590117728994
HNRNPU	10	0.18607660113302685	0.09626836206224805	0.272191397225647
DHX33	11	0.18604034948993636	0.2634315348894478	0.4693727796535453
RRP9	5	0.18601363759087	0.08829161264767778	0.23909774643440096
NAA15	4	0.1859484215332442	0.14125530479492399	0.23341221399216405
PAK1IP1	6	0.18584814959470886	0.12916996476951437	0.20490817704400874
PHAX	4	0.18575072876856538	0.1416862313941106	0.23380179781011637
DSP	1	0.18523140082714284	0.030855526560425194	0.06145263162536944
MRPL1	2	0.1852278941485443	0.08774663984483105	0.14571111020516125
HSPA1B	9	0.18515014879522607	0.35518785021084276	0.37076626469377444
MTHFSD	1	0.1850826612717874	0.03099267693681632	0.061519687609139576
MRPS31	10	0.18489258508015796	0.0984428457285766	0.27573218616247686
ERH	4	0.18487369335136314	0.1436098625711538	0.23665008990404712
TFIP11	1	0.18485711041510722	0.03120164076483212	0.06183125144897565
U2AF2	5	0.1847708903628985	0.09047629415995669	0.2407500203075347
PRPF38B	5	0.1847368546167925	0.09053672240767222	0.2407500203075347
SYF2	4	0.1846321048423802	0.14414316361348273	0.23720262363867073
SSBP3	2	0.1845199671954896	0.08898700931408556	0.1475638921959066
TRIM56	2	0.1844074183340103	0.08918547960964739	0.1475670895233297
LSM3	2	0.18437755138470582	0.089238206164446	0.1475670895233297
PURG	4	0.18432076218362864	0.1448326278363938	0.23768423033972574
YTHDC1	1	0.1842641077722061	0.03175674458208382	0.06272220815298615
PRPF8	2	0.18425649594233579	0.08945216771715342	0.1477145977365546
ACTN1	2	0.18400868729348918	0.08989142655885375	0.14802705013307768
CCAR1	8	0.18396456208392103	0.09803638880564716	0.1683637839316494
DHX33	4	0.1839525546631796	0.14565119625894613	0.23870059250098147
PUS1	10	0.18391569797889953	0.10026573671893382	0.279837116767499
APEH	10	0.18385686508655133	0.1003763571013855	0.279837116767499
NUCKS1	4	0.18358374001321276	0.14647457333586059	0.23972204761797947
HNRNPA3	6	0.18350155995545994	0.13416193813919738	0.2120637775456839
DUS3L	6	0.18347577905852064	0.1342175807251164	0.2120637775456839
NOP14	2	0.1832328787408099	0.09127763592262081	0.15010100129497644
NOL7	1	0.18314497044892097	0.03282718475269614	0.06472889331833451
PPIH	10	0.18312192122273957	0.10176628876535607	0.2816123668852317
IGF2BP2	10	0.1831016886246957	0.10180476429868852	0.2816123668852317
DDX54	5	0.1829907843900535	0.09367975041938034	0.24743216590589695
LYAR	11	0.18291439352705866	0.2716810181746516	0.47902393579376723
RPL7L1	10	0.18287316218056665	0.10224013313270401	0.2816783420538448
TFB1M	1	0.18285933749464134	0.03310523080428202	0.06506135442362203
SMC1A	8	0.18262202303435893	0.10055546700226085	0.1718453681687158
PES1	2	0.18261896496799693	0.09238648854677475	0.1516697825557639
ESF1	2	0.18256315149810254	0.0924878234841736	0.1516697825557639
EWSR1	10	0.18232142589636083	0.10329724315132294	0.282708244414147
TBL3	4	0.18228310999837702	0.14940595873170906	0.24418600076478506
LSM6	6	0.18219319865011008	0.13700782448617077	0.21532396819113048
RRP7A	8	0.18181887958239765	0.10208647119286013	0.17407052139295381
GTF2F2	2	0.18176355322134297	0.0939492170566423	0.15385321299455668
RBM34	11	0.18167371433278698	0.27500164906209473	0.4834774503691066
NAA15	10	0.18158267910245396	0.10472598230968376	0.2853126989575895
ESF1	4	0.18147015117234777	0.15126026892602532	0.2465439485352086
TFIP11	10	0.18135446968152466	0.10517043748763485	0.28558373529483155
TRIM25	11	0.1812397935884708	0.2761692568626122	0.4834774503691066
RBMS2	10	0.1812289324026716	0.10541555613209427	0.28558373529483155
PCDH20	10	0.1811098363169767	0.10564850874766572	0.28558373529483155
DHX29	6	0.1811009142674331	0.13941836257430806	0.2187723257645015
HNRNPA2B1	4	0.18108718688318495	0.15213969078253775	0.2476404205944025
ROCK2	10	0.18104239717574133	0.10578059760502541	0.28558373529483155
SF3B5	4	0.18099160888588003	0.1523597626751266	0.24766213797123698
SURF6	6	0.18080960056332585	0.14006661228512057	0.218969571976079
FUBP3	2	0.18080752230706676	0.09572031610917296	0.15653709153765302
