gene_symbol	plot_groups	pearson_r	pearson_pvalue	pearson_fdr
CDK13	Schwannoma	0.752709876179206	0.002984479223573421	0.03398269511735689
MRPL45	Neurofibroma plexiform	-0.7525020744285081	0.012025410929525856	0.18611610296796566
DDX18	Neurofibroma plexiform	-0.7524626898127061	0.012032442527116981	0.18611610296796566
PPIA	Neurofibroma plexiform	-0.7523670786484394	0.012049524619836246	0.18611610296796566
RBBP6	Schwannoma	0.7522184139503856	0.00301413184357062	0.03398269511735689
URB2	Neurofibroma plexiform	-0.7522153007634508	0.012076676491688048	0.18611610296796566
HNRNPR	Schwannoma	0.7520597191709936	0.003023755435469834	0.03398269511735689
BZW1	Neurofibroma plexiform	-0.7520155959281825	0.012112467441720173	0.18611610296796566
ELAVL3	Other CNS embryonal tumor	-0.7519047872600854	0.03142534778473743	0.6083615623598504
LSM6	Schwannoma	0.7518882821118948	0.003034178519265045	0.03398269511735689
DDX28	Atypical teratoid rhabdoid tumor	-0.7518703396961925	2.273117279360006e-5	0.0016948930714228044
ZC3H11A	Neurofibroma plexiform	-0.7515339738368798	0.01219908924162704	0.18611610296796566
PHF6	Neurofibroma plexiform	-0.7513748621798031	0.012227801327733288	0.18611610296796566
PPWD1	Schwannoma	0.7507267185403567	0.0031055360023305597	0.03398269511735689
WDR46	Choroid plexus tumor	-0.7505491373105743	1.3764533459388617e-4	0.0031579016186635807
FXR1	Other CNS embryonal tumor	0.7501201187152051	0.03206140092827527	0.6083615623598504
GRSF1	Neurofibroma plexiform	-0.7500237318122944	0.012473528051205229	0.18611610296796566
WDR83	Choroid plexus tumor	-0.7497737075094332	1.4110470960639434e-4	0.003176187142649593
RBM25	Schwannoma	0.7494754691213676	0.0031838522383177714	0.03398269511735689
FASTKD2	Neurofibroma plexiform	-0.7493230788117129	0.012602306591292408	0.18611610296796566
CCDC47	Choroid plexus tumor	-0.7490844721199967	1.4424186748379018e-4	0.0031836792441269066
DDX46	Schwannoma	0.7487889813936839	0.003227465396991497	0.03398269511735689
ALDH18A1	Neurofibroma plexiform	-0.7486820575828393	0.012720938103648586	0.18611610296796566
PPIA	Germ cell tumor	-0.7486491904241102	0.03259152713708722	0.9965170093839139
GPX4	Choroid plexus tumor	-0.7483991962449676	1.4742009713963878e-4	0.0031836792441269066
HNRNPH1	Other CNS embryonal tumor	0.7483949804845172	0.03268368571419052	0.6083615623598504
RBM28	Schwannoma	0.7483922044453964	0.0032528833112453383	0.03398269511735689
CWC25	Other CNS embryonal tumor	0.7482898921567137	0.03272182993344616	0.6083615623598504
SRSF8	Germ cell tumor	-0.7482711641792112	0.032728630545734806	0.9965170093839139
TNPO1	Neurofibroma plexiform	-0.7481743929240021	0.012815443023940089	0.18611610296796566
BMS1	Schwannoma	0.7479318433160307	0.003282568640113073	0.03398269511735689
RAVER1	Choroid plexus tumor	-0.7479214747910831	1.4967105807761434e-4	0.0031836792441269066
XRN1	Other CNS embryonal tumor	0.7478379280430377	0.032886191646619746	0.6083615623598504
DHX16	Mesenchymal tumor	0.747744776383487	5.583309515081254e-4	0.06679405789979308
CCDC9	Mesenchymal tumor	0.7475675340081273	5.609626562043533e-4	0.06679405789979308
CSTF2T	Schwannoma	0.7475598343535179	0.003306709799089712	0.03398269511735689
TXN	Neurofibroma plexiform	-0.7473336799937443	0.012973026296437316	0.18611610296796566
PPP4R2	Other CNS embryonal tumor	0.7470516451795223	0.03317333570786861	0.6083615623598504
EIF1	Choroid plexus tumor	-0.7469321079761868	1.5442666318619792e-4	0.0031836792441269066
FUBP3	Neurofibroma plexiform	-0.7468916542937921	0.013056421244493388	0.18611610296796566
CNBP	Choroid plexus tumor	-0.7468594987679282	1.547807176524397e-4	0.0031836792441269066
PPIA	Atypical teratoid rhabdoid tumor	-0.7467221979471674	2.7749882112846677e-5	0.0019277283650837211
NOP56	Schwannoma	0.7466007029547478	0.0033695865908907386	0.03398269511735689
SRSF10	Neurofibroma plexiform	-0.7464578960891971	0.013138620409542499	0.18611610296796566
RBM12B	Schwannoma	0.7458434094347064	0.0034198828250337236	0.03398269511735689
SRSF11	Schwannoma	0.7457251856980147	0.0034277869274793966	0.03398269511735689
PRPF40B	Schwannoma	0.7456691517259492	0.0034315381378506537	0.03398269511735689
DDX55	Other CNS embryonal tumor	0.7456274284945422	0.03369734716017044	0.6083615623598504
TUFM	Atypical teratoid rhabdoid tumor	-0.7454912284239597	2.9085591426242233e-5	0.0019277283650837211
PPIG	Schwannoma	0.7454347550868017	0.0034472643680235615	0.03398269511735689
DHX29	Rare CNS tumor	-0.7453306809103111	5.950710592920332e-4	0.06478857421960033
THRAP3	Schwannoma	0.7445868047969725	0.003504622060733381	0.03398269511735689
DHX30	Choroid plexus tumor	-0.7445679822202006	1.6631776200300543e-4	0.0033043390272270647
CWC22	Schwannoma	0.7445211251673012	0.0035090954462820884	0.03398269511735689
RRP7A	Choroid plexus tumor	-0.744391697487538	1.6723502014849632e-4	0.0033043390272270647
MRPL15	Neurofibroma plexiform	-0.744102478561349	0.01359131472040258	0.18611610296796566
DAP3	Neurofibroma plexiform	-0.7440468621052031	0.013602133702832385	0.18611610296796566
SND1	Choroid plexus tumor	-0.7439244851516009	1.6968704250449354e-4	0.0033043390272270647
RBM41	Neurofibroma plexiform	-0.7438066498368178	0.01364893098528396	0.18611610296796566
SURF6	Mesenchymal tumor	0.7436462981155381	6.218765225542932e-4	0.06679405789979308
GPATCH8	Schwannoma	0.7435999012527741	0.0035723063384290373	0.03398269511735689
ZC3H10	Schwannoma	0.7434712691377615	0.0035812022340574274	0.03398269511735689
HMG20B	Schwannoma	0.7433678679312672	0.0035883656420656984	0.03398269511735689
FARSB	Neurofibroma plexiform	-0.7433482039876647	0.013738555905689093	0.18611610296796566
PEF1	Atypical teratoid rhabdoid tumor	-0.7433216918157172	3.1578131532210655e-5	0.0019827742588382795
DEK	Schwannoma	0.7433177744165367	0.0035918399956368506	0.03398269511735689
RBM4B	Schwannoma	0.7432061200267749	0.003599593417158915	0.03398269511735689
MDH2	Choroid plexus tumor	-0.743107625737193	1.7404809167226537e-4	0.0033043390272270647
EIF3L	Choroid plexus tumor	-0.7430247818706883	1.7449569045708725e-4	0.0033043390272270647
SPEN	Schwannoma	0.7429362133283559	0.0036183895818205324	0.03398269511735689
SNRPG	Neurofibroma plexiform	-0.7425138322187107	0.013902727477005956	0.18611610296796566
SNRNP40	Schwannoma	0.7424035478761417	0.0036557069247018688	0.03398269511735689
GIGYF2	Other CNS embryonal tumor	0.7421764179724882	0.034987993208389565	0.6083615623598504
PPARGC1A	Craniopharyngioma	-0.7421345859480506	4.061254303740646e-6	0.0021784820815883123
ERI3	Schwannoma	0.74207228933314	0.0036790638751961575	0.03398269511735689
SRP14	Rare CNS tumor	-0.7420562837807549	6.480921884906166e-4	0.06478857421960033
PRPF38A	Other CNS embryonal tumor	0.7416660481414026	0.03518138939369385	0.6083615623598504
FNDC3A	Neurofibroma plexiform	-0.741404852301641	0.014123046179246247	0.18611610296796566
SNW1	Schwannoma	0.7412720634360612	0.003735963982890404	0.03398269511735689
WDR75	Neurofibroma plexiform	-0.7412190389854322	0.01416019831539089	0.18611610296796566
CLK3	Other CNS embryonal tumor	0.7411831058721073	0.03536499264648275	0.6083615623598504
SMC1A	Schwannoma	0.7408482090167373	0.0037663766028479245	0.03398269511735689
FAM50A	Mesenchymal tumor	0.740692794093663	6.712970643195284e-4	0.06679405789979308
POLR2I	Neurofibroma plexiform	-0.7405537515225614	0.014293777797614916	0.18611610296796566
RBM33	Schwannoma	0.7405384610493423	0.0037887226145107518	0.03398269511735689
SNRPG	Other CNS embryonal tumor	-0.7403221996930673	0.0356937383160633	0.6083615623598504
SMU1	Choroid plexus tumor	-0.7402200874296125	1.9024222988054784e-4	0.0035389065417409677
ZBTB11	Schwannoma	0.7401913183055364	0.0038138880680769747	0.03398269511735689
NUDT21	Choroid plexus tumor	-0.7397807837708907	1.9281552825914746e-4	0.0035389065417409677
PRMT5	Schwannoma	0.7396050164013033	0.003856684184493681	0.03398269511735689
HEATR1	Schwannoma	0.7395868866931768	0.0038580134229355004	0.03398269511735689
LSM4	Other CNS embryonal tumor	-0.7395627389920609	0.03598528986644036	0.6083615623598504
MRPL41	Choroid plexus tumor	-0.7390146588647577	1.9737453169076525e-4	0.0035676941864709534
SON	Schwannoma	0.7390015009942065	0.003901123563633968	0.03398269511735689
RBM26	Schwannoma	0.7389477160885204	0.0039051030950920194	0.03398269511735689
SRSF10	Schwannoma	0.7389389148343232	0.0039057545962614794	0.03398269511735689
CCT6A	Neurofibroma plexiform	-0.7388135697964833	0.014647335731114083	0.18611610296796566
DDX27	Schwannoma	0.7385131502597525	0.003937371721425904	0.03398269511735689
SAFB2	Schwannoma	0.7384375490606793	0.003943006456346749	0.03398269511735689
XRCC6	Choroid plexus tumor	-0.7381204065667722	2.0281234564745423e-4	0.0036112705724987
NUCKS1	Schwannoma	0.73804626948168	0.003972269103788154	0.03398269511735689
RBM5	Other CNS embryonal tumor	0.7379804540312341	0.036597375799969356	0.6083615623598504
SNRNP35	Schwannoma	0.7379268130494697	0.003981236248058548	0.03398269511735689
FARSB	Rare CNS tumor	-0.7372957883702682	7.321225085810717e-4	0.06478857421960033
KCTD12	Other CNS embryonal tumor	-0.7372649024869672	0.03687624840237629	0.6083615623598504
USP10	Choroid plexus tumor	-0.7372648850799021	2.081340801590136e-4	0.0036462006409704174
RPL22L1	Neurofibroma plexiform	-0.7371684508323384	0.014987147931112974	0.18611610296796566
THOC1	Schwannoma	0.7371561330210371	0.004039464882041443	0.034235181092478896
XAB2	Choroid plexus tumor	-0.7368296900574177	2.108867093268724e-4	0.0036462006409704174
TRA2B	Schwannoma	0.7362631620823469	0.004107753554787457	0.034568771112471905
SRSF1	Choroid plexus tumor	-0.7357908125554732	2.1758381445112875e-4	0.0037082498662885234
SRP68	Neurofibroma plexiform	-0.7354245104515467	0.015353334003748139	0.18611610296796566
ABT1	Choroid plexus tumor	-0.7351857823483282	2.2156727772105236e-4	0.003722954398890359
DDX1	Neurofibroma plexiform	-0.7351330160962843	0.01541514309950086	0.18611610296796566
SNRNP27	Neurofibroma plexiform	-0.7351089407993219	0.015420255815713322	0.18611610296796566
SNRNP40	Neurofibroma plexiform	-0.735107025477025	0.015420662611138393	0.18611610296796566
RPL21	Other CNS embryonal tumor	-0.734830437770398	0.037834722379902146	0.6083615623598504
EIF1	Germ cell tumor	-0.7347982607471335	0.03784749127118674	0.9965170093839139
ZC3H18	Mesenchymal tumor	0.7347580380253137	7.804835940638051e-4	0.07168441625478332
GFM1	Choroid plexus tumor	-0.7345863548201871	2.2557516768710297e-4	0.003737655209037692
NASP	Schwannoma	0.7343574195766452	0.0042564727334105336	0.03507893392707728
PPIH	Neurofibroma plexiform	-0.7343194223957956	0.015588576214636956	0.18611610296796566
MPHOSPH10	Schwannoma	0.7342468917948344	0.004265223751882894	0.03507893392707728
MRPS5	Schwannoma	0.734141828201781	0.004273555010991626	0.03507893392707728
NAF1	Schwannoma	0.7339877659288828	0.004285794437952538	0.03507893392707728
HNRNPH2	Choroid plexus tumor	-0.7334469853595657	2.3336424690628606e-4	0.003813747213139716
BAG4	Schwannoma	0.732949661817183	0.004368973128422032	0.03547219655364048
RBM5	Schwannoma	0.7326336672598971	0.004394537962261576	0.03547219655364048
POLR2K	Neurofibroma plexiform	-0.732460850071644	0.0159898567513065	0.18611610296796566
POLR2C	Choroid plexus tumor	-0.7324242498027015	2.405505919676037e-4	0.0038780656245588
TCOF1	Schwannoma	0.7317805592434014	0.004464133311581334	0.03547219655364048
RRS1	Choroid plexus tumor	-0.7313585682606475	2.482390069326618e-4	0.003948655136942206
HELZ	Other CNS embryonal tumor	0.7310860062859096	0.039338295893070606	0.6083615623598504
DDX50	Schwannoma	0.7309686349437374	0.004531155445429918	0.03547219655364048
EBNA1BP2	Choroid plexus tumor	-0.730523347351583	2.544105561525436e-4	0.003989663425705016
EIF4E	Neurofibroma plexiform	-0.7302681430032616	0.01647245803206647	0.18611610296796566
IMP3	Atypical teratoid rhabdoid tumor	-0.7302248930307568	5.102608459376318e-5	0.0030354433909838734
RPS27	Other CNS embryonal tumor	-0.730218153900646	0.03969188108922999	0.6083615623598504
FARSA	Choroid plexus tumor	-0.7301109896184915	2.5750551867500935e-4	0.003989663425705016
WBP11	Neurofibroma plexiform	-0.7301086969210769	0.016507941323144263	0.18611610296796566
MTHFSD	Schwannoma	0.7300619155044377	0.004606916783133564	0.03547219655364048
CHD2	Other CNS embryonal tumor	0.7291591786132194	0.04012594303158754	0.6083615623598504
WDR25	Neurofibroma plexiform	-0.7290341732174273	0.016748454135522502	0.18611610296796566
C1QBP	Atypical teratoid rhabdoid tumor	-0.7289271793269493	5.3431945692088296e-5	0.0030354433909838734
LSM14B	Schwannoma	0.7288380641040904	0.004710720257292977	0.03547219655364048
SRFBP1	Neurofibroma plexiform	-0.7287384106646689	0.016815080335307205	0.18611610296796566
GSPT2	Neurofibroma plexiform	-0.7285962188620131	0.01684717724633466	0.18611610296796566
CIR1	Schwannoma	0.7285850071701758	0.004732406798526099	0.03547219655364048
UBE2I	Schwannoma	0.7282414723078976	0.004761970134764195	0.03547219655364048
LSM14A	Schwannoma	0.7282223011171924	0.00476362411736385	0.03547219655364048
ZFR	Rare CNS tumor	-0.7281383775405789	9.192201762080913e-4	0.06478857421960033
RBMS2	Schwannoma	0.7281183096126405	0.004772603632508713	0.03547219655364048
RBM39	Other CNS embryonal tumor	0.7277586505733347	0.040704415484837796	0.6083615623598504
FIP1L1	Schwannoma	0.7277431831981734	0.004805103651136156	0.03547219655364048
UTP20	Neurofibroma plexiform	-0.7277044955252229	0.01704943711291676	0.18611610296796566
SNRPD1	Schwannoma	0.727662454398066	0.004812120027795053	0.03547219655364048
YWHAH	Choroid plexus tumor	-0.7275454978687977	2.77492582238117e-4	0.004244213469359917
RTF1	Schwannoma	0.7274215105940719	0.004833108090404094	0.03547219655364048
SAP18	Schwannoma	0.7273554082398461	0.004838878419796899	0.03547219655364048
ERH	Rare CNS tumor	-0.7271462624897016	9.416681894547232e-4	0.06478857421960033
RPS27L	Neurofibroma plexiform	-0.7270934216266752	0.017189010490554994	0.18611610296796566
TEX10	Neurofibroma plexiform	-0.7268931208980769	0.017234932682841594	0.18611610296796566
SSBP1	Choroid plexus tumor	-0.7267698358339291	2.8379018735523605e-4	0.004285591057149324
SURF2	Craniopharyngioma	-0.7267238245185688	8.034613655032033e-6	0.0021784820815883123
MFAP1	Schwannoma	0.7267063915318946	0.004895815814968562	0.03547219655364048
HSPA8	Neurofibroma plexiform	-0.7264793110156289	0.017330075044635667	0.18611610296796566
PRPF6	Schwannoma	0.7263727789639113	0.0049252832097277585	0.03547219655364048
RPS15A	Schwannoma	0.7260596206730014	0.004953067985219597	0.03547219655364048
MAPRE1	Neurofibroma plexiform	-0.7260222999109751	0.01743557328440583	0.18611610296796566
MAPRE1	Atypical teratoid rhabdoid tumor	-0.7258715933805017	5.9494369315943275e-5	0.0032262173906327423
RBM45	Schwannoma	0.7258063759822768	0.004975625076730272	0.03547219655364048
MRPS18C	Schwannoma	0.7257695525235909	0.00497891160134634	0.03547219655364048
TRUB2	Choroid plexus tumor	-0.7257562095632573	2.9220332675238204e-4	0.004357482110194897
CAST	Schwannoma	0.7256075203072402	0.004993392971155652	0.03547219655364048
EIF5B	Schwannoma	0.7254882303276036	0.0050040750255188875	0.03547219655364048
RPL10	Germ cell tumor	-0.7254755368676086	0.04165823144796347	0.9965170093839139
SF3A2	Schwannoma	0.7254252493018383	0.005009721874277652	0.03547219655364048
UCHL5	Schwannoma	0.7253489427078181	0.00501657005653995	0.03547219655364048
RC3H2	Rare CNS tumor	-0.7253316021147129	9.838998811883674e-4	0.06478857421960033
ERH	Neurofibroma plexiform	-0.724688770611779	0.017745958039402824	0.18611610296796566
SAFB2	Other CNS embryonal tumor	0.7241200721687574	0.04223085603741984	0.6083615623598504
MTIF2	Neurofibroma plexiform	-0.723873298829097	0.01793764015429055	0.18611610296796566
ALDH18A1	Rare CNS tumor	-0.7238685833142788	0.0010190764752995166	0.06478857421960033
MYO18A	Schwannoma	0.7237620440923667	0.005160627378563484	0.03627198616075681
PRMT7	Schwannoma	0.7234076680013751	0.005193227521273313	0.03627198616075681
ARCN1	Rare CNS tumor	-0.7233455854779338	0.001031900602818753	0.06478857421960033
DHX15	Neurofibroma plexiform	-0.7231239710075861	0.018115036644895346	0.18611610296796566
C14orf93	Schwannoma	0.7231099499531631	0.005220737757029432	0.03627198616075681
XRCC5	Neurofibroma plexiform	-0.723085375662937	0.018124206550078053	0.18611610296796566
DHX57	Craniopharyngioma	-0.7230445304481959	9.39332009896031e-6	0.0021784820815883123
GTF2F1	Choroid plexus tumor	-0.7225284734218036	3.2042627691180296e-4	0.004703234194793679
LGALS1	Neurofibroma plexiform	-0.7225139694558121	0.018260344380313955	0.18611610296796566
PARP1	Neurofibroma plexiform	-0.7224828022860328	0.018267790301600667	0.18611610296796566
PRPF8	Choroid plexus tumor	-0.72221647964857	3.2327343166226464e-4	0.004703234194793679
DKC1	Neurofibroma plexiform	-0.721928368349534	0.018400598110085955	0.18611610296796566
SF3B5	Atypical teratoid rhabdoid tumor	-0.7218780196663517	6.83236494865471e-5	0.003453269785736935
CLK3	Schwannoma	0.7215861808816603	0.005363298928745446	0.03655660617575114
NPM3	Other CNS embryonal tumor	-0.7214492357232422	0.043373067135512415	0.6083615623598504
SYF2	Schwannoma	0.7214387001862432	0.005377254146117827	0.03655660617575114
PRMT7	Other CNS embryonal tumor	0.721434094513751	0.04337959511492933	0.6083615623598504
POLR2B	Neurofibroma plexiform	-0.7214104489681092	0.018525262536693406	0.18611610296796566
CCT3	Atypical teratoid rhabdoid tumor	-0.7213929676001107	6.947064112127949e-5	0.003453269785736935
RRAGC	Neurofibroma plexiform	-0.7211861047684973	0.018579443947419946	0.18611610296796566
FAM98B	Other CNS embryonal tumor	-0.7210543034038143	0.043543532838179376	0.6083615623598504
BAG4	Choroid plexus tumor	-0.7207431979154624	3.370113389742898e-4	0.0048440304505581655
CPSF6	Schwannoma	0.7207267678220397	0.005445013080848311	0.03655660617575114
TFB1M	Other CNS embryonal tumor	0.7206967846484297	0.0436981988292925	0.6083615623598504
RPUSD4	Schwannoma	0.7206585603347962	0.005451539080149291	0.03655660617575114
C2orf15	Craniopharyngioma	-0.7206150074963329	1.040029192003456e-5	0.0021784820815883123
TRIM25	Other CNS embryonal tumor	0.7204331301461155	0.043812470968866465	0.6083615623598504
PCF11	Schwannoma	0.7202314797740418	0.005492538328070575	0.03655660617575114
SEC63	Other CNS embryonal tumor	0.7202132353408998	0.04390791510934222	0.6083615623598504
PHF6	Germ cell tumor	-0.720202263759555	0.04391268055654212	0.9965170093839139
PDIA6	Schwannoma	0.7201960247664823	0.005495952588387548	0.03655660617575114
ACTB	Choroid plexus tumor	-0.7201614150814906	3.425716581854191e-4	0.004865333193038154
TIA1	Neurofibroma plexiform	-0.7200708292984864	0.018850424989821476	0.18611610296796566
NVL	Schwannoma	0.7199707170916702	0.005517687482169362	0.03655660617575114
PRPF38B	Other CNS embryonal tumor	0.7198812741109127	0.04405223921479011	0.6083615623598504
