gene_symbol	clusters	pearson_r	pearson_pvalue	pearson_fdr
SNRPF	5	-0.5206783865769123	1.2169236640437389e-5	1.3377017811161288e-4
WDR75	5	-0.520633024095203	1.2194271003738424e-5	1.3377017811161288e-4
THOC1	8	0.5205523470545866	2.466995182528675e-4	0.004975803842727328
EIF4E	5	-0.5204880881298749	1.2274578790190476e-5	1.3377017811161288e-4
SART3	2	0.5204174808797049	3.933735170808545e-5	8.649929833014842e-4
HNRNPH1	2	0.5203270607136502	3.948076907118207e-5	8.649929833014842e-4
ARHGEF1	2	0.5202235685810979	3.964551173465136e-5	8.649929833014842e-4
RBM25	2	0.5196850700609074	4.05129891171849e-5	8.681354810825335e-4
UBE2N	5	-0.5193488003911826	1.2923195787558415e-5	1.3910348088157307e-4
MSI1	5	-0.5191089961649519	1.3063719603536847e-5	1.3910348088157307e-4
FNDC3A	5	-0.5189692384092403	1.314627086328537e-5	1.3910348088157307e-4
TRIP6	6	-0.518964564591666	3.540181510667826e-6	7.237347961342091e-5
ANXA11	4	-0.5189289364389881	1.1617408133449624e-7	7.570677633631339e-6
SRFBP1	5	-0.5188170857393963	1.32366948672355e-5	1.3910348088157307e-4
BST2	6	-0.5186061173724457	3.605149878191956e-6	7.237347961342091e-5
MANF	6	-0.5185158173186816	3.6216920573855333e-6	7.237347961342091e-5
RRP1	7	0.5184857841663361	3.7173133228952483e-7	1.4683387625436231e-5
SBDS	10	-0.518088895175651	3.729563239990614e-4	0.0136048215071939
EWSR1	2	0.518030729523273	4.328864633205462e-5	9.113399227800973e-4
EIF1	10	-0.5177791275469873	3.765186141539445e-4	0.0136048215071939
YTHDF1	6	-0.5173636987654642	3.839092039882681e-6	7.490531757593091e-5
PEBP1	5	-0.517300022132895	1.4170461627453323e-5	1.4646983826442265e-4
SUMO1	5	-0.5172747180040496	1.4186543383300069e-5	1.4646983826442265e-4
FAU	6	-0.5171878220505258	3.873335854635293e-6	7.490531757593091e-5
HSD17B10	8	-0.5167813402531423	2.7853559220450505e-4	0.00552428924538935
ARCN1	5	-0.5161857879570814	1.4894895257469478e-5	1.5244601493949198e-4
THOC6	2	0.5159570388984016	4.7015252903038345e-5	9.7272937040769e-4
CSTF2T	5	-0.5157914199359115	1.5159441295690254e-5	1.5291978964340278e-4
POLR2D	5	-0.5156357893369764	1.526503637155933e-5	1.5291978964340278e-4
KRR1	5	-0.515534607845895	1.5334054066020496e-5	1.5291978964340278e-4
RBM19	8	0.5154263644587781	2.908515557662563e-4	0.0055805828700022115
DDX23	10	0.5153571539489018	4.054433390423565e-4	0.0136048215071939
SRSF5	7	0.5153504235334883	4.4914406766917995e-7	1.7168894199612202e-5
CGGBP1	5	-0.5153497776133424	1.546087932673316e-5	1.5291978964340278e-4
CHD2	8	0.5150061627594074	2.947696449477841e-4	0.0055805828700022115
EIF5A	6	-0.5149340518147979	4.338264380087761e-6	8.101997353549906e-5
SCAF1	4	-0.5148072149125075	1.5203730187838426e-7	9.386302900176039e-6
ECH1	6	-0.5147558895222776	4.377163561349755e-6	8.101997353549906e-5
RPS17	6	-0.5146872268777838	4.392242101590858e-6	8.101997353549906e-5
DDX23	2	0.5146240180452162	4.956451820403023e-5	9.965003359560535e-4
EIF1B	10	-0.514600896004801	4.148756929650131e-4	0.0136048215071939
RRP1	2	0.5144913796961613	4.9825016797802676e-5	9.965003359560535e-4
OLA1	5	-0.5143432226919985	1.6168827431855202e-5	1.5858924906077978e-4
AKAP1	8	0.5141963808573079	3.024549967134269e-4	0.0055805828700022115
PRPF3	8	0.5141350624863369	3.030442503371994e-4	0.0055805828700022115
FNDC3A	10	-0.5139126461410863	4.2363073620765504e-4	0.0136048215071939
RAVER2	10	-0.5138883284237238	4.239430894087884e-4	0.0136048215071939
HNRNPH1	8	0.5134908867739607	3.092975448547557e-4	0.0055805828700022115
IGF2BP2	8	0.5134690736095028	3.0951131884045875e-4	0.0055805828700022115
NOMO1	5	-0.5133196018480726	1.6919574881829097e-5	1.6458131930506483e-4
PNPT1	10	0.5131636224937013	4.3334720643199346e-4	0.0136048215071939
YLPM1	5	-0.5128706898527196	1.725892431330301e-5	1.6650617964555445e-4
DDX56	2	0.5126800725791281	5.3510853907058975e-5	0.0010516130708619208
AEN	6	-0.5126660081080091	4.858531948895562e-6	8.826333040493604e-5
MRPL43	5	-0.5126157756829071	1.745442683325402e-5	1.6702325514422747e-4
DHX16	7	0.5125753520761505	5.301736421360483e-7	1.963299268535054e-5
KRI1	2	0.5122916025141756	5.433334199453258e-5	0.0010516130708619208
RPS23	6	-0.5121897182786119	4.974964545666009e-6	8.902958940676933e-5
GRSF1	5	-0.512161572935965	1.78078769306188e-5	1.690312189301478e-4
RRP12	8	0.5121489042658346	3.2270028622843997e-4	0.0057315423971916945
PRPF19	4	-0.5120770121340928	1.813424857616419e-7	1.0635736789920298e-5
RPUSD2	5	-0.5116745202695451	1.819426812690734e-5	1.7071463141672032e-4
MRPL20	5	-0.511544161274439	1.8298998021093844e-5	1.7071463141672032e-4
DUT	5	-0.5113939696392942	1.8420355301549263e-5	1.7071463141672032e-4
SEC61A1	5	-0.5111105831440008	1.8651374009992842e-5	1.715052125762623e-4
SAFB2	2	0.5104496369819201	5.839398210431426e-5	0.0010807942687336592
RRAGC	6	-0.510407945738975	5.43410738825816e-6	9.581609939002256e-5
SAFB2	7	0.5103507977607445	6.049258485812768e-7	2.1698355217576427e-5
RBM39	2	0.5102639024367581	5.881856419707536e-5	0.0010807942687336592
OTUD4	8	0.5101584062959064	3.435462825820897e-4	0.005967182804589441
MOV10	2	0.5100302151882208	5.935679877027587e-5	0.0010807942687336592
ALG13	2	0.5099926744475273	5.944368478035125e-5	0.0010807942687336592
RBM14	8	0.5099316668079046	3.459963138795558e-4	0.005967182804589441
RSRC2	7	0.5098638483671343	6.225688416857371e-7	2.1698355217576427e-5
TSEN2	2	0.5095370908424633	6.050747517653637e-5	0.001083715973311099
SRRM2	4	-0.5095197281261498	2.1359779764728062e-7	1.1930962697155245e-5
MAGOH	5	-0.509167374626986	2.0309423607999682e-5	1.8530381074895834e-4
DDX55	8	0.5088410804220749	3.5800223129721923e-4	0.0060860379320527265
CSTF1	5	-0.5085197329961574	2.089174282685301e-5	1.891506254400461e-4
RBM42	4	-0.5081681390668903	2.3277663723960513e-7	1.2311591019544602e-5
DDX56	8	0.507941982526385	3.6818116429854664e-4	0.0061709237396516976
SUPV3L1	5	-0.5078716016088501	2.1489983272835292e-5	1.9308175810784075e-4
CDC42EP4	4	-0.507594340759836	2.414037454812667e-7	1.2311591019544602e-5
SRSF11	2	0.5075652695399364	6.531666703737952e-5	0.001152647065365521
ENO1	6	-0.5075609021189392	6.250885786297909e-6	1.086204646053796e-4
DDX46	8	0.5072504377521879	3.761870158818899e-4	0.006217535401381236
DDX20	5	-0.5070570882812842	2.2264339177980497e-5	1.9796187368125627e-4
RAVER2	5	-0.506948483405579	2.236952353407569e-5	1.9796187368125627e-4
RPL23	6	-0.5065161678007085	6.578404257890838e-6	1.1267866721730165e-4
PTRH1	4	-0.5065040818943267	2.5863916532256553e-7	1.2578596421435875e-5
DHX16	2	0.5064064564292385	6.830445570439348e-5	0.001186013119548148
RBM12	5	-0.5062729748959327	2.303417744331628e-5	2.0232258843868103e-4
DHX38	2	0.5060741640500953	6.918409864030863e-5	0.001186013119548148
TPR	8	0.5060239233170596	3.907728221646147e-4	0.006334920714017539
GNL3L	5	-0.5058134630882323	2.3496724468220413e-5	2.0485662740070686e-4
RBM33	8	0.5057633650716361	3.9393624608176294e-4	0.006334920714017539
RBPMS2	4	-0.505389437625977	2.7746419057349695e-7	1.2578596421435875e-5
ELAVL1	4	-0.505302835929433	2.789799980301704e-7	1.2578596421435875e-5
USP36	8	0.5052184121564536	4.006271839501853e-4	0.006355004895537481
RPS13	6	-0.5051624130433595	7.0266992629340165e-6	1.1866214670785754e-4
RPL7L1	5	-0.504928286354898	2.4412123050457152e-5	2.1127256492932403e-4
RBM5	8	0.5047974330673871	4.058658588746627e-4	0.006355004895537481
TUFM	4	-0.5047120178379686	2.895329099563245e-7	1.2578596421435875e-5
LUC7L3	6	0.5046959373453364	7.187679075056749e-6	1.1969482237490336e-4
MRPS23	5	-0.5044812339325216	2.488690549513487e-5	2.1380939976477182e-4
ZCCHC24	10	-0.504256121251627	5.652467212515703e-4	0.017290752268028807
LUC7L	8	0.503759429573145	4.190473775217714e-4	0.006476186743518286
RBM7	5	-0.50373448682911	2.5699112005641015e-5	2.1918735384521357e-4
RPS20	6	-0.5033935729929444	7.65556574959247e-6	1.2468329892715484e-4
LGALS3	6	-0.5032866530867265	7.695216113936163e-6	1.2468329892715484e-4
NCBP1	5	-0.5032101937316156	2.6283974468548943e-5	2.2256286294591442e-4
NSUN2	2	0.5030716551929754	7.761766703823918e-5	0.0013066412109117769
NOP2	7	0.5030115835803874	9.286268198956329e-7	3.1156129764793635e-5
RBM33	2	0.5028090468472489	7.839847265470661e-5	0.0013066412109117769
SNRNP70	7	0.5026808461068466	9.465153346266422e-7	3.1156129764793635e-5
APEX1	5	-0.5026188842271812	2.6958388957641382e-5	2.266430271653136e-4
TSEN34	6	-0.5021928373659537	8.11202597589336e-6	1.2968425526794852e-4
CLK1	8	0.5021723785920686	4.3994730703858303e-4	0.006712016607383511
RRP1	8	0.5016205950681465	4.4743061932433977e-4	0.006739777683493219
SDAD1	5	-0.5016090726429536	2.8147329801255963e-5	2.349603345821154e-4
NOM1	2	0.5015874571815413	8.21263102055508e-5	0.0013500215376254928
NOP14	8	0.5010233903823009	4.5565882803342043e-4	0.006777925066997129
USO1	5	-0.5008628657216098	2.905692761717651e-5	2.392699311847041e-4
HNRNPDL	5	-0.5008521558724516	2.907017855515097e-5	2.392699311847041e-4
CELF6	2	0.5006481441120247	8.510267828210497e-5	0.0013800434316017024
MRPS9	5	-0.5005159153370006	2.948905622959801e-5	2.410320776544226e-4
UTP14C	5	-0.4999697722244368	3.0181359769936872e-5	2.4498938240838413e-4
RPL28	4	-0.499901634898179	3.907161739400207e-7	1.6205820260561532e-5
MRPL15	5	-0.4996440924446998	3.060133426070824e-5	2.466970577044767e-4
CSTB	4	-0.49949508769710316	4.006554028612825e-7	1.6205820260561532e-5
SNRPC	6	-0.49947484191174835	9.240892632903961e-6	1.457872403533138e-4
RRP12	10	0.4994200394573243	6.510109828563212e-4	0.01941640256368978
LUC7L2	2	0.4993691140019541	8.931481335843073e-5	0.0014290370137348917
AKAP8	7	0.49933062716546245	1.1470358041296562e-6	3.673614669982818e-5
SRP54	5	-0.4993026651717417	3.104742335130464e-5	2.485905937720106e-4
DBR1	5	-0.49897242511985235	3.14846196413518e-5	2.4985007334529216e-4
ZNF326	8	0.4989450225418892	4.8536636229878146e-4	0.007130691001673455
PUM2	5	-0.498817390197144	3.1691827069456194e-5	2.4985007334529216e-4
SSBP3	4	-0.498712837847464	4.2045824353784355e-7	1.6439917322329682e-5
ELAVL1	5	-0.4987059448210293	3.184155565148158e-5	2.4985007334529216e-4
TSEN54	2	0.49867435053396086	9.168220463722217e-5	0.0014476137574298237
TCOF1	7	0.4986185716033668	1.194536234630518e-6	3.725066942203063e-5
RPL18A	6	-0.49835446863125044	9.74760770961166e-6	1.5178417719252443e-4
ATXN2	8	0.49807458856023756	4.983171445108976e-4	0.00718246761444122
POLR2H	2	0.4979766376859007	9.411746740996758e-5	0.0014667657258696245
NHP2	5	-0.4978606740007588	3.299870016349893e-5	2.5576908256264626e-4
RPS27	5	-0.497837833374604	3.303050174131031e-5	2.5576908256264626e-4
SAFB	8	0.4977985303234672	5.024888873387792e-4	0.00718246761444122
CWC25	8	0.49750247303637884	5.069977139605567e-4	0.00718246761444122
MAPRE1	5	-0.49731789915337615	3.3762140286803644e-5	2.5848867693702816e-4
ZC3HAV1	6	-0.49724323382941393	1.027572772349308e-5	1.561932282320867e-4
TBL3	4	-0.4972105487627425	4.611205490804476e-7	1.7448206582947258e-5
UBA1	5	-0.49714304182747576	3.4011547579428554e-5	2.5848867693702816e-4
APOBEC3F	6	-0.49713296504140164	1.0329565642491776e-5	1.561932282320867e-4
MRPS30	5	-0.4970071857044661	3.420650196373052e-5	2.5848867693702816e-4
DDX28	6	-0.4969457684258799	1.0421566520906535e-5	1.561932282320867e-4
SSR1	5	-0.49681532909702725	3.448358002280508e-5	2.5848867693702816e-4
HEATR1	5	-0.4968086488342521	3.449326494385971e-5	2.5848867693702816e-4
CNOT4	5	-0.49666686554942097	3.469941457608365e-5	2.5848867693702816e-4
MDN1	8	0.4964418036058725	5.234513052209461e-4	0.007328318273093246
MAP4	6	-0.49615961262139086	1.0816352875126139e-5	1.6010872959600295e-4
LUC7L3	10	0.4961042928411347	7.163616929054317e-4	0.020313249340537656
SRRT	10	0.49583124234651405	7.219961037114932e-4	0.020313249340537656
RPL19	6	-0.49581152328884703	1.0995575726514821e-5	1.6077677190355207e-4
SRSF11	7	0.4955943786249808	1.417758723195894e-6	4.3078053512490625e-5
NOP2	2	0.495547822632658	1.0306516667411315e-4	0.00158561794883251
ZC3H7B	4	-0.4954950521611389	5.121090308393655e-7	1.877199666170549e-5
YTHDF1	5	-0.4953784066961718	3.6625778586998e-5	2.711229018672745e-4
RPS19	6	-0.4953719958422235	1.1225838544887017e-5	1.6216602910023534e-4
SNRPA1	10	0.49534335599101154	7.321623819305273e-4	0.020313249340537656
FAM50A	7	0.4950415022632428	1.4626070070031148e-6	4.3329732582467275e-5
SNIP1	2	0.49502774883215933	1.0507972652112968e-4	0.0015961477446247545
HNRNPH3	5	-0.4947416427747567	3.7613912881266226e-5	2.751807770002127e-4
CPNE3	5	-0.4947240562267988	3.764155063469349e-5	2.751807770002127e-4
FUS	4	-0.4946247454317604	5.399768101481217e-7	1.9155591967593134e-5
STAU1	6	-0.49454014285512005	1.1674004850700974e-5	1.660900565699538e-4
DNAJC21	8	0.49450975156135746	5.546596025396897e-4	0.007614789651098012
RPL5	6	-0.4943576637051252	1.1774524444075125e-5	1.660900565699538e-4
TCERG1	8	0.49426891063224493	5.58664766075339e-4	0.007614789651098012
ZC3H4	4	-0.49416612174028374	5.552345497853082e-7	1.9155591967593134e-5
NGRN	5	-0.494128019109601	3.8589426378576685e-5	2.782049057696034e-4
PPHLN1	5	-0.49402239373184825	3.875968815588917e-5	2.782049057696034e-4
DDX52	5	-0.4940195263244819	3.876431992031857e-5	2.782049057696034e-4
GDI2	6	-0.49387855202610853	1.2042303358729388e-5	1.6789211310600625e-4
U2AF1L4	2	0.4938122588521916	1.0992961954560015e-4	0.0016489442931840023
ERH	8	-0.49372832450673065	5.677493846315717e-4	0.007614789651098012
SPTAN1	4	-0.4936336781836808	5.734606205636622e-7	1.917497225635254e-5
PHAX	5	-0.4935938933177268	3.945755927869054e-5	2.814639228546592e-4
TSEN2	8	0.49339382200101856	5.734369518436328e-4	0.007614789651098012
ZMAT3	6	-0.4933936590075672	1.2319091187240317e-5	1.6977690038507057e-4
SUPT6H	8	0.49324939283303004	5.759084610074127e-4	0.007614789651098012
PNO1	10	0.4930019381843189	7.827540975253441e-4	0.020856845155856653
CCT3	5	-0.49295237051293517	4.0524121597724376e-5	2.8733066940073246e-4
NOL3	10	-0.4928241203718525	7.867208985863782e-4	0.020856845155856653
C11orf68	4	-0.49282349465677	6.022853322977946e-7	1.917497225635254e-5
SURF2	4	-0.49275355071924604	6.048371470460734e-7	1.917497225635254e-5
RBM6	6	0.49271009821060374	1.2719376911054484e-5	1.7330151041311734e-4
ZNF207	8	0.4921457283880375	5.951126154067625e-4	0.007649180947663107
RPS13	5	-0.49211100655646245	4.1963366513048634e-5	2.957537867416661e-4
MRPS28	4	-0.4920750348009674	6.30129380676032e-7	1.9451099040341724e-5
AEN	8	0.4920276903098189	5.972001632535928e-4	0.007649180947663107
APOBEC3B	8	-0.4919942290264788	5.977931328845958e-4	0.007649180947663107
PPP1R8	5	-0.4916746722324859	4.272824249503584e-5	2.9935203224200704e-4
ALDH6A1	10	-0.49151875397447237	8.163953526180041e-4	0.0211201589091807
DNM1	7	0.4914815127944709	1.7850619516113668e-6	5.159264421120658e-5
ZFP36L2	4	-0.4914193890447747	6.555185376886945e-7	1.9459624342015605e-5
RBMX	5	-0.4913679602057488	4.3273590349142906e-5	2.9991830360067063e-4
RBM15B	5	-0.4913427493459358	4.331870145464232e-5	2.9991830360067063e-4
ZNF579	4	-0.4909661306807474	6.736337399677405e-7	1.9459624342015605e-5
EIF5A2	10	-0.49084667331318077	8.320599067321818e-4	0.0211201589091807
ACTN4	4	-0.4908053096560528	6.801744228667007e-7	1.9459624342015605e-5
MRPL43	6	-0.4904643352515791	1.4121529615514536e-5	1.9024397762923515e-4
ASCC3	5	-0.4903405869187041	4.514754501753125e-5	3.107524005007853e-4
DHX57	8	0.49031764702361036	6.281890343379031e-4	0.007952605860235155
HNRNPA0	4	-0.48969396616956967	7.270449802148388e-7	2.0305327661714425e-5
PRPF4	5	-0.48964394599321637	4.6460617299972714e-5	3.179310846631854e-4
RBM33	9	0.48944616192161416	4.705760307420442e-6	0.002814044663837424
PDCD11	2	0.48929140554904516	1.298242698748057e-4	0.0019233225166637882
TXNL4A	5	-0.48919713705983114	4.732127756009918e-5	3.2194880744645514e-4
TRMT1	8	0.48917052498998453	6.497773067524429e-4	0.008092777321753316
TAGLN2	10	-0.48907564689332905	8.746310313524221e-4	0.02173822542507166
EIF1B	8	-0.489009378212543	6.528627083095111e-4	0.008092777321753316
SAFB	2	0.4888216052294485	1.3207037003901386e-4	0.0019327371225221542
FCF1	6	-0.48872227243458277	1.5307068418247014e-5	2.0392416703864634e-4
PPWD1	7	0.4886170726848684	2.0920403416975483e-6	5.750949359122611e-5
GTPBP4	7	0.48847200242731315	2.108840809815938e-6	5.750949359122611e-5
SNRPD3	5	-0.4884629877848982	4.87674834255833e-5	3.284379941946428e-4
YWHAE	5	-0.48843011926840096	4.883317670693499e-5	3.284379941946428e-4
AHNAK	4	-0.4882549655469565	7.92289217909346e-7	2.1320616568777583e-5
SLTM	7	0.48824509880136574	2.1353736016995346e-6	5.750949359122611e-5
TCOF1	8	0.4881742913283223	6.690631290370689e-4	0.008187696340809781
LARP1	4	-0.4880976192488614	7.997503231255019e-7	2.1320616568777583e-5
CLK2	2	0.4879892751163318	1.361372459326112e-4	0.001961712301849991
DHX15	5	-0.48796505731359835	4.977148888100215e-5	3.328468318917019e-4
NAT10	8	0.487909188455103	6.742808751255114e-4	0.008187696340809781
MBNL1	6	-0.487805395144706	1.5967686649238467e-5	2.103874317850211e-4
DDX10	2	0.4877515109651175	1.3731986112949936e-4	0.001961712301849991
KHSRP	4	-0.48769699217050283	8.190488758660404e-7	2.134987403090812e-5
PEF1	10	-0.48748911858667227	9.144062859123496e-4	0.022262993859049653
EIF3C	4	-0.4869256754015313	8.574519824681675e-7	2.1865025552938273e-5
ZCCHC9	5	-0.48664729462601364	5.252145839126979e-5	3.4925286173177706e-4
POLRMT	2	0.48647631829603166	1.4382453376780488e-4	0.002030464006133716
DAP3	8	0.486380890508382	7.050783115641647e-4	0.008405376291881003
CEBPZ	8	0.48631984919313526	7.063341421748742e-4	0.008405376291881003
RPS25	6	-0.48587175658174203	1.7448933636662735e-5	2.272333444155038e-4
PRPF3	10	0.48581033117066835	9.582437061873758e-4	0.022863694829630788
ANXA7	6	-0.4856518435379598	1.7625271918800544e-5	2.272333444155038e-4
SF3B4	4	-0.48549151309884087	9.334310119872991e-7	2.3296054831087274e-5
IMMT	5	-0.4853913841382369	5.527234116159552e-5	3.6548059296178607e-4
ELAC2	8	0.48536003166381886	7.263461472976281e-4	0.008557939755288886
MDN1	5	-0.48525263071956515	5.558428586883726e-5	3.6548996909285727e-4
SEC23IP	2	0.48498673549242344	1.5177910512134682e-4	0.0021178479784373975
RPL35A	6	-0.48471832506968626	1.839246075137523e-5	2.3281539713592152e-4
TSR1	5	-0.4845977508267266	5.7078647901171134e-5	3.73230936553769e-4
PUF60	6	-0.48444216419734276	1.8625309696490663e-5	2.3281539713592152e-4
CDC42EP4	6	-0.48442394719443	1.864076574232566e-5	2.3281539713592152e-4
NOL10	5	-0.48436913802652026	5.760899132325536e-5	3.746175844611688e-4
NMT1	4	-0.4843240061767536	9.999436117771763e-7	2.4436122012804744e-5
LSM2	5	-0.48401815854776714	5.843206501721208e-5	3.7785818424436907e-4
MRPS27	5	-0.4838840554330292	5.874940332771413e-5	3.7785818424436907e-4
MYBBP1A	2	0.4835096899943993	1.6006210932782163e-4	0.0021913778327597917
PDCD7	2	0.48339867792988434	1.607010410690514e-4	0.0021913778327597917
RPS9	6	-0.48333871841050835	1.9583372092388946e-5	2.4206663029664274e-4
ERAL1	5	-0.4832377722423593	6.0301182528790975e-5	3.8573093389340747e-4
ZFP36L1	6	-0.4830581779235515	1.9834163072385334e-5	2.426649135080614e-4
ABCF1	8	0.48296206752314236	7.785802354890839e-4	0.009041310863863635
FUBP1	5	-0.4829513072531282	6.100103625463573e-5	3.8775158538615056e-4
ARHGEF1	7	0.4829202102623182	2.856240156999913e-6	7.521432413433103e-5
EIF3L	5	-0.4828396077744971	6.127595147138828e-5	3.8775158538615056e-4
PEF1	8	-0.4827850039780407	7.825672428386172e-4	0.009041310863863635
ACAA2	6	-0.48265847341239315	2.0196650562869893e-5	2.44603879039202e-4
CHCHD1	5	-0.48190157862692856	6.363016322368496e-5	4.0049573323142887e-4
DHX34	8	0.48163954811718845	8.088043419328579e-4	0.0092545881432702
FBL	6	-0.4814868814859094	2.1295003267717492e-5	2.553270891799327e-4
RRP12	2	0.4814740652470117	1.721553584334581e-4	0.002321195844046626
RPL24	5	-0.481414420731221	6.48854680276475e-5	4.0446154316622413e-4
SRSF1	5	-0.48132139030406723	6.512777103857525e-5	4.0446154316622413e-4
MRPL27	5	-0.48125883912151346	6.529115820015512e-5	4.0446154316622413e-4
SLC25A5	6	-0.481177744056547	2.1593948824503732e-5	2.563479667384156e-4
FAM50A	2	0.48099655989821283	1.7511040709132478e-4	0.0023348054278843305
IFIT5	8	-0.4806284225516905	8.326155533201008e-4	0.009436309604294476
PCBP2	4	-0.48034552947377424	1.2618751652131185e-6	3.020774630193853e-5
CS	5	-0.4803315914354219	6.775795854244513e-5	4.175451162537064e-4
NOP58	8	0.48025646692092677	8.415313172765764e-4	0.009447379882633264
MTPAP	5	-0.4801402428757538	6.827759387297971e-5	4.185558749400891e-4
HSP90B1	6	-0.47997972065688416	2.2789765741084065e-5	2.6789146199568425e-4
RBPMS	4	-0.4798596432591828	1.2979844193389754e-6	3.0450714477692363e-5
