gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
ECH1	3348.8806744104872	-0.4428669707635286	0.049331971526532854	-8.977281001740133	2.7754038124815623e-19	2.301766093540216e-18	P-Adj < 0.05
AKAP8L	4564.014324741635	0.9884967283921593	0.07081915483818847	13.958041869473469	2.8104988578791903e-44	1.6541793277803232e-42	P-Adj < 0.05
TBCA	2067.1421172124724	0.161415808858114	0.047451845199278274	3.401676124083981	6.697395765773599e-4	0.0011927926752876323	P-Adj < 0.05
CCAR1	2657.4352831063466	0.4373846119719034	0.044989110758283005	9.722010606563856	2.4293635765593685e-22	2.5022444838561496e-21	P-Adj < 0.05
GOT2	3412.122001164044	-0.25933588924864664	0.05535418248147512	-4.685027898938554	2.7992180090580038e-6	6.348318273753564e-6	P-Adj < 0.05
EIF4A3	2675.322340280284	0.20263871979575224	0.037730838779992976	5.370639146861552	7.845806701500865e-8	2.131300457814301e-7	P-Adj < 0.05
RBM17	3148.6623467950453	-0.21115634238027642	0.036376436309255016	-5.804756149973748	6.445974659469721e-9	1.991806169776144e-8	P-Adj < 0.05
TCF20	5246.988617091252	0.3083410612221434	0.05037654433007132	6.120726725554397	9.314953811060272e-10	3.189275044451661e-9	P-Adj < 0.05
PURA	7654.11025893275	-0.5887329258901616	0.09588431002257392	-6.140034023830979	8.250380770515845e-10	2.8405210675090763e-9	P-Adj < 0.05
ANXA7	3309.7488655044717	-0.6277975784825717	0.07087257563941708	-8.85811716053128	8.137716697753922e-19	6.365960657230283e-18	P-Adj < 0.05
DDX18	2743.8945959841294	0.17499786268383188	0.044725267523682735	3.912729255139005	9.125883222705764e-5	1.7949749952436602e-4	P-Adj < 0.05
RBM38	1809.0924908053407	-0.2866778549029213	0.09231738112461851	-3.105350817046436	0.001900534645020718	0.00317870205851909	P-Adj < 0.05
SF3A3	2751.051993077631	0.11284950693012913	0.025600883228916713	4.408031782382545	1.0431424059579226e-5	2.2819894048920217e-5	P-Adj < 0.05
TXN	1326.0328194931362	0.28447757645174404	0.08237928992463407	3.4532657019986774	5.538431900122244e-4	9.921017142827673e-4	P-Adj < 0.05
S100A16	4229.450708441918	-1.173867241925963	0.1333057557531538	-8.805825639664409	1.298928356716352e-18	1.0034221555633819e-17	P-Adj < 0.05
SRP68	3114.4578701826613	-0.08456068227867278	0.033365212708613784	-2.53439661893245	0.011264115866888566	0.01691670378064917	P-Adj < 0.05
HK2	4428.555038115281	0.7155747644279681	0.1353262406536299	5.28777538614625	1.2381287873407563e-7	3.283963908054023e-7	P-Adj < 0.05
CHERP	4063.089600793553	0.23589739785621003	0.05829528049372129	4.046595124996738	5.196801185689713e-5	1.0529911910676206e-4	P-Adj < 0.05
MBNL2	4129.500669368738	-0.41320152488543027	0.0874599735154205	-4.7244643266736945	2.307227103402796e-6	5.251809760231778e-6	P-Adj < 0.05
ZC3H4	6430.151939507272	-0.14190178544950757	0.05467902228017478	-2.595177812843913	0.009454199431033542	0.014444240416263856	P-Adj < 0.05
ALDH6A1	5977.175923265409	-1.0458537879208323	0.0964645681719613	-10.841843878432696	2.180316759867722e-27	3.593162020262006e-26	P-Adj < 0.05
RBM14	3084.4914211058954	0.4257171168627467	0.04223525648898677	10.079662165038737	6.795938012804487e-24	8.076710945986872e-23	P-Adj < 0.05
FUBP3	3784.148821818142	-0.5072525209686137	0.03940390175954136	-12.873154645041879	6.37444422255499e-38	2.0202084766866583e-36	P-Adj < 0.05
MRPL42	3144.538246242075	0.44957257444769383	0.0726074390361121	6.191825251185269	5.947146591579533e-10	2.1001923391978007e-9	P-Adj < 0.05
DHX8	3723.033102557805	0.17205980447534022	0.03449865980887774	4.987434451904798	6.118636887583497e-7	1.5065010344727495e-6	P-Adj < 0.05
S100A4	1207.1283660216106	2.035137957259335	0.21326931957899792	9.542572561664182	1.3933230582633065e-21	1.3454275781355053e-20	P-Adj < 0.05
LARP4B	4845.465235913073	0.07906205099847784	0.03498452121625766	2.259915192486239	0.023826514823569366	0.03432953482101095	P-Adj < 0.05
EXOSC10	3635.7049711631958	-0.15972625288842282	0.0591136425524671	-2.7020201427556363	0.00689195869867609	0.010769230027261248	P-Adj < 0.05
USP36	3121.443256715611	0.6213487173240341	0.05778175440832577	10.753372300417794	5.713377652920757e-27	8.827168473762569e-26	P-Adj < 0.05
HLTF	3356.4441837946056	0.22860883830122233	0.0789161342119486	2.896858045367977	0.0037692026429495054	0.006081898781573876	P-Adj < 0.05
URB1	5764.158773447678	-0.20105142896747882	0.06791163088981558	-2.9604859481828414	0.0030715413313862584	0.005041733181398958	P-Adj < 0.05
UBE2O	4363.5314521630435	0.46231339008837136	0.06061258225135906	7.627350179062951	2.3962803810965927e-14	1.2821656065088262e-13	P-Adj < 0.05
YTHDF1	3605.205425397282	-0.41322307673076225	0.038068293995889055	-10.854783163526731	1.8925544172715156e-27	3.204379807873415e-26	P-Adj < 0.05
ASCC3	4056.6040699830983	-0.5670100377059623	0.06669585556078438	-8.501428356207354	1.8727194307123524e-17	1.2859340090891485e-16	P-Adj < 0.05
ZC3H15	1948.6282735246493	0.15326845979101242	0.03931115217394762	3.8988544297255894	9.664885379389003e-5	1.8931534594175608e-4	P-Adj < 0.05
TRAP1	3297.7831066649082	0.1790158446957822	0.045095712278653305	3.9696865987971517	7.196722828360418e-5	1.4416773769616655e-4	P-Adj < 0.05
EIF4E	2087.389934477011	0.1525119696417839	0.06423969326600784	2.374107999087925	0.017591404253927554	0.025761819499827553	P-Adj < 0.05
XPO5	2991.4690417097318	0.2641837681419233	0.04897775633401641	5.393954070502008	6.8923842984524e-8	1.888910641438396e-7	P-Adj < 0.05
DAZAP1	3300.1092005928276	0.7710128890393688	0.05445835948804123	14.157842731356592	1.670437443046772e-45	1.1470337108921169e-43	P-Adj < 0.05
PPP4R2	2459.1429075747524	0.3312486452228342	0.061492733114963956	5.38679334033742	7.172582424072539e-8	1.9570224892171432e-7	P-Adj < 0.05
RBM22	2293.0501144418163	-0.2633068076441048	0.03367862810243528	-7.818216550960556	5.357696590196803e-15	3.051664970268778e-14	P-Adj < 0.05
PRPF38B	1992.1284831902512	0.2695075124066248	0.04709139712837466	5.723073190458274	1.0461416912468691e-8	3.15373446434422e-8	P-Adj < 0.05
CPSF2	3467.401830280712	-0.1339098653144569	0.04934644676624949	-2.7136678340545597	0.006654285128594062	0.01045069430615281	P-Adj < 0.05
NOC2L	3223.0125936734066	0.38715963819196886	0.045252083590205	8.555620149958601	1.1723674668936154e-17	8.233216983411981e-17	P-Adj < 0.05
XRN1	3418.3722342248657	0.26222812912427423	0.060903358623076456	4.305643154217036	1.6650127459725034e-5	3.579053485255677e-5	P-Adj < 0.05
FMR1	2832.6901768300986	0.20875454677817296	0.062055554290561046	3.3639945555997643	7.682305870090152e-4	0.0013545406641128999	P-Adj < 0.05
SAFB2	4851.484711226657	0.25752589377480156	0.07279760558362366	3.5375599473388974	4.0384249967795007e-4	7.286851527035712e-4	P-Adj < 0.05
SART3	3327.1587136911303	0.3097690213369493	0.03165097021189975	9.787030832327726	1.2799944919552485e-22	1.3638562000488681e-21	P-Adj < 0.05
NOP58	1350.9874005566794	0.541753780954928	0.04902732285650907	11.050038007184448	2.1912209402249e-28	3.81457617199715e-27	P-Adj < 0.05
PRPF38A	2700.8453463615256	-0.09769551769599992	0.04466966779409552	-2.1870661350410447	0.02873769639070383	0.040921420206117436	P-Adj < 0.05
HEATR1	2925.7373848009897	0.17647284983496633	0.05568002940817613	3.169410140596169	0.0015274868220450503	0.0025756803711428134	P-Adj < 0.05
SNW1	2405.204053273364	0.08310780206769884	0.03120572359418465	2.663223040377965	0.007739609492090348	0.011972662493396333	P-Adj < 0.05
EIF4E2	2726.871736581413	0.10868193336620137	0.02759214780047276	3.938871817885059	8.186565035010731e-5	1.6241724531738784e-4	P-Adj < 0.05
SART1	3414.9194487535215	0.19764368956425105	0.07524418896384892	2.6266970550936364	0.00862180552429951	0.013270923571649058	P-Adj < 0.05
SLU7	2651.3854238823783	-0.2113728653727892	0.04946846063132626	-4.272881401102985	1.929631028122303e-5	4.126339015154267e-5	P-Adj < 0.05
R3HDM1	2756.858685813539	0.2657297659245625	0.07854113540870972	3.3833196393427074	7.16152290646695e-4	0.0012645203303418787	P-Adj < 0.05
DDX41	2782.484254508273	0.22578671964050798	0.0483333128992624	4.671451346840197	2.9907894530519472e-6	6.770358542073639e-6	P-Adj < 0.05
PRMT5	2406.292603846232	-0.12341996335901104	0.03519354383277319	-3.506892171628337	4.533728238302973e-4	8.1567512409643e-4	P-Adj < 0.05
NOVA1	4982.201009928805	-0.7595767799362335	0.13761627808195193	-5.519527126608508	3.3991312069367786e-8	9.570219070099905e-8	P-Adj < 0.05
EIF1B	1470.4585816839688	-0.33913158231278173	0.05516541761536425	-6.1475394725975825	7.869412047601663e-10	2.724562652029768e-9	P-Adj < 0.05
SNRPE	868.0341384333119	0.5209177231229746	0.06812502992065661	7.646495329685337	2.065309597084122e-14	1.1098794182591195e-13	P-Adj < 0.05
NAA15	2394.7960184551453	0.20317236846312617	0.05308972167133379	3.8269623962415817	1.2973432461214267e-4	2.489932068642987e-4	P-Adj < 0.05
KRT18	775.613945897559	1.6932654209182052	0.2520911797557924	6.716876895726846	1.856606891927788e-11	7.778868198043206e-11	P-Adj < 0.05
DUT	1986.5547961849334	0.1744491493931351	0.04572139941343111	3.8154814076379506	1.359176902133142e-4	2.600530419561244e-4	P-Adj < 0.05
ZNF385A	4073.27559368805	-0.2808175346106587	0.12363699238214988	-2.2713067440420995	0.023128415260996887	0.0334347617106341	P-Adj < 0.05
CEBPZ	2189.8582809697355	0.18169280772196475	0.05492721990918648	3.3078828315426345	9.400413039277254e-4	0.001641089056009419	P-Adj < 0.05
LSM4	2251.8633024825267	0.17399933389363026	0.048551799412790725	3.5837875423375354	3.386475759296595e-4	6.191840293625136e-4	P-Adj < 0.05
U2AF1	1574.605268086518	0.4802579084651113	0.11404214724228126	4.211231725099044	2.5398205110572606e-5	5.3753735473746126e-5	P-Adj < 0.05
SRPK1	1811.080692085716	0.6119476176815036	0.056510509298182944	10.828917050676456	2.511074572653e-27	4.0307638594793613e-26	P-Adj < 0.05
ZC3H7A	2280.210559833965	-0.22545074766514842	0.03950201147800167	-5.707323228101941	1.1476671229325909e-8	3.434664803740151e-8	P-Adj < 0.05
SNRPA	1689.8748206815233	0.12452883044347852	0.0439058198653197	2.836271611040824	0.004564361063325352	0.007307707609158206	P-Adj < 0.05
PDCD11	3172.3010349038836	0.2983263391803826	0.04425194685613083	6.7415415676576345	1.567148856484773e-11	6.656343596615737e-11	P-Adj < 0.05
TCOF1	2659.1746217798045	0.6611216811962205	0.0636811128268175	10.381754524204982	3.0020651972693173e-25	3.972540737443706e-24	P-Adj < 0.05
SNRPD1	1644.9743807549735	0.3860382276066936	0.040249783522806726	9.591063449768688	8.718172721734115e-22	8.484772822097139e-21	P-Adj < 0.05
BUD31	1668.4201978847832	0.14432465200922487	0.04916517659194192	2.93550561624301	0.0033300458313181873	0.005429995577189023	P-Adj < 0.05
ZFC3H1	2873.12755542539	0.34779948202081445	0.05657541063268317	6.147537916762259	7.869489213386951e-10	2.724562652029768e-9	P-Adj < 0.05
GNL3	1698.1435967299738	0.5414228149832978	0.048589984193604184	11.142683496788713	7.774097767681917e-29	1.3925775131673695e-27	P-Adj < 0.05
CLK3	2643.225927107139	0.804356539038968	0.05856176704807788	13.735182177453927	6.2498667077450485e-43	2.9710904810664925e-41	P-Adj < 0.05
TRIM25	3456.1859639058252	-0.24405678504383563	0.09481547834113806	-2.574018391445962	0.010052492952793495	0.015282756813841033	P-Adj < 0.05
NUSAP1	922.457479194014	1.6454183249069585	0.1623847778107715	10.13283601511208	3.950229724459079e-24	4.8824839394314213e-23	P-Adj < 0.05
SF3B5	1733.8075565546762	-0.15250287238624677	0.0462199133623466	-3.2995058037145606	9.685522481151347e-4	0.0016860994065778963	P-Adj < 0.05
APEH	3073.9596653096078	-0.0927593760171136	0.04062247171238705	-2.283449827323737	0.022403885057461385	0.03242529500119704	P-Adj < 0.05
PES1	2601.2228985254555	0.13826122808119376	0.047443098970770016	2.91425372879578	0.0035653999466886467	0.0057832471576209545	P-Adj < 0.05
NHP2	2073.804840859043	-0.20775060156408556	0.043446999826501256	-4.781701898720391	1.7381730757503602e-6	4.01566714322887e-6	P-Adj < 0.05
LUC7L	2505.5144182823788	1.0002329508144374	0.06343863564290045	15.76693667317821	5.253685243751088e-56	1.623388740319086e-53	P-Adj < 0.05
DKC1	1573.758928614926	0.4722403719709629	0.04353792750653622	10.846643352512976	2.068840169813158e-27	3.4555222295798154e-26	P-Adj < 0.05
PSPC1	2653.60329142868	0.4463616038995907	0.04379250164470859	10.19264913251477	2.1385578329332638e-24	2.7250077128922825e-23	P-Adj < 0.05
XAB2	3091.0454679032055	0.22087718867724684	0.05228580812938496	4.224419523758159	2.3955743433679184e-5	5.087508399317435e-5	P-Adj < 0.05
ZNF326	1885.9065612685908	0.3110912314213782	0.05401367738745426	5.759489937888126	8.43684883354277e-9	2.5684593985859272e-8	P-Adj < 0.05
RAVER1	3248.1763849531776	-0.39225752281117754	0.05419848549277529	-7.2374259030442065	4.57280424706869e-13	2.2248237159744824e-12	P-Adj < 0.05
SECISBP2	2687.5481751197212	0.6429594136591922	0.04584899544077956	14.02341332624539	1.120911088369931e-44	6.927230526126174e-43	P-Adj < 0.05
RBM28	3684.568889853619	0.40764220967046666	0.047298947167696816	8.618420368326277	6.788406434298427e-18	4.8499828628860436e-17	P-Adj < 0.05
MARK2	3941.112302246253	0.10731191640628916	0.047954665436673025	2.2377784398892513	0.025235507064193072	0.03616598289819433	P-Adj < 0.05
RRP1B	2705.365138417389	0.25189507440065706	0.0404794947712769	6.222782073342344	4.884155834652974e-10	1.7447446854425075e-9	P-Adj < 0.05
GTPBP4	1853.873003722211	0.2455607066488109	0.03463601202006973	7.089751167268377	1.343533526713543e-12	6.219503516921121e-12	P-Adj < 0.05
SARNP	1284.340445871887	0.26032771584605485	0.03340543733291182	7.792974336832701	6.544991862824075e-15	3.6770954283866166e-14	P-Adj < 0.05
ERI3	3018.6702181635123	-0.3331697956789198	0.05410877932182138	-6.157407353385936	7.394547469592469e-10	2.581825048705167e-9	P-Adj < 0.05
BMS1	2530.518238066071	0.15523446609393704	0.037621675562979136	4.12619756486052	3.688104660322349e-5	7.700164459727066e-5	P-Adj < 0.05
PTBP2	1966.463472234267	1.0078222698820587	0.10630124469125758	9.48081344493367	2.5230844456849278e-21	2.3447611841102036e-20	P-Adj < 0.05
NMD3	2039.1406485425346	-0.19338276040805194	0.057510327234039774	-3.36257450981066	7.721928387523674e-4	0.0013576534120880884	P-Adj < 0.05
FTSJ3	2221.657287038605	0.21123755936918515	0.04897033388034164	4.313582175799359	1.6063039453597943e-5	3.4671002653620285e-5	P-Adj < 0.05
RBMS2	3185.934244971037	-0.23803200142236255	0.08165869218999942	-2.9149622047402057	0.0035573162028639436	0.005777717249329611	P-Adj < 0.05
PRKRA	1806.2114125804858	0.3556100728571454	0.04310893408805146	8.249103819890323	1.595867498009024e-16	1.0327184437377768e-15	P-Adj < 0.05
UBAP2	2686.2404254696557	0.33185202095870947	0.047892002560952114	6.929174041873936	4.233047697406008e-12	1.9025625287250274e-11	P-Adj < 0.05
BZW2	1178.6752853457922	0.345816316736212	0.08374315244998592	4.129487684891544	3.635724755272153e-5	7.60364771153364e-5	P-Adj < 0.05
SNRPB2	1147.7414984209738	0.11690210512795757	0.05497484577713636	2.1264653583908064	0.0334645307226535	0.047109521609566885	P-Adj < 0.05
SSBP1	1356.9765665829739	0.15268310923154274	0.038617419443273036	3.9537367186283956	7.69400696000125e-5	1.5313675688504903e-4	P-Adj < 0.05
HMGB3	1347.5173597754972	0.9767062251245098	0.10519030985629144	9.285134975444631	1.6150234631069067e-20	1.4157226953192458e-19	P-Adj < 0.05
UNK	3026.2505315435833	0.26575997097186677	0.05481043550332509	4.848711172085914	1.2426619840174446e-6	2.920019414915516e-6	P-Adj < 0.05
HEXIM1	3359.411167911367	-0.4266076347034093	0.07706671762464253	-5.535562534026998	3.1023101903989205e-8	8.855555185526711e-8	P-Adj < 0.05
POLR2D	2634.5040599982167	0.1243987072003862	0.03896724246766705	3.192391848194176	0.0014109977365894986	0.002392308919649685	P-Adj < 0.05
BCCIP	1709.5688899833428	-0.12591613779667513	0.03774748907707775	-3.335748704756577	8.507002323195794e-4	0.0014914404073007096	P-Adj < 0.05
USP39	1763.9079912726215	0.05970419787076991	0.02787401899799525	2.1419300128576344	0.032199114305095165	0.04558774946288388	P-Adj < 0.05
SUCLG1	1837.2674931556542	-0.26144536528885476	0.045904336823060166	-5.695439328458329	1.23054639953333e-8	3.664952650176376e-8	P-Adj < 0.05
DDX54	2873.133094405024	0.1617021454234288	0.05387564794004378	3.001395836638126	0.0026874496628760086	0.004434830151288046	P-Adj < 0.05
ACAA2	2054.85680513494	-0.2364747306998955	0.07215078778281986	-3.2775072589880097	0.001047280376750286	0.0018154818312248998	P-Adj < 0.05
LRRC47	3016.295155079825	0.10563455496728935	0.03960656372002731	2.6670971941419537	0.00765095419591964	0.011865218803207874	P-Adj < 0.05
POLR2G	1567.312458151498	-0.1731676603813784	0.04116319648944027	-4.206856491958822	2.5894746177043917e-5	5.4617587499703545e-5	P-Adj < 0.05
ZC3H18	3058.8568621354734	0.30692429669367194	0.06167848375545321	4.976197176159274	6.484559422194619e-7	1.5871119694717918e-6	P-Adj < 0.05
GFM1	2414.9688895424692	-0.14502839701927753	0.04717003891314805	-3.074587182052392	0.002107941025827642	0.00349720148714492	P-Adj < 0.05
LSM14B	2891.718133507818	0.24162823093142113	0.04822127633595889	5.010821970948901	5.419803699990899e-7	1.347862650540996e-6	P-Adj < 0.05
DDX27	2033.226733221405	0.43963038446214897	0.04982194396771706	8.824031128673234	1.1041151315053935e-18	8.58293272038155e-18	P-Adj < 0.05
POLR2L	2555.86981904049	-0.29838725290574886	0.08193764684788891	-3.6416380550894067	2.7090878132996854e-4	5.01435066087205e-4	P-Adj < 0.05
SRSF8	2382.6793411086933	-0.5210258293377728	0.054815966226910436	-9.505001283403248	2.0004554569291683e-21	1.8874526295911847e-20	P-Adj < 0.05
PPRC1	2484.9399426257082	0.3093891530237919	0.060793498002801157	5.089181626126141	3.596120607530463e-7	9.126909796524954e-7	P-Adj < 0.05
SLBP	1282.2836434392557	0.31902702879711836	0.03926819732181809	8.124310524941297	4.499125573462089e-16	2.794431763215649e-15	P-Adj < 0.05
MYBBP1A	3418.018244695687	0.24446842589926884	0.06274298190130365	3.8963469457639754	9.765447144228577e-5	1.906807688825675e-4	P-Adj < 0.05
LAS1L	2237.865882814237	0.7607186197214191	0.05608575865093805	13.563489877277354	6.592339891335342e-42	3.0178267058112902e-40	P-Adj < 0.05
THUMPD1	2050.827786269687	0.13092514282029183	0.05448508057591977	2.402954009361519	0.016263232634344312	0.023873343867042245	P-Adj < 0.05
MSI1	4154.975900607187	0.7142093174938651	0.14366849246466032	4.971231376076051	6.652899510257972e-7	1.6218902948084523e-6	P-Adj < 0.05
PRPF3	2023.7830987949421	0.9566322836513328	0.05297334276033947	18.05874868005408	6.733163011480208e-73	4.161094741094769e-70	P-Adj < 0.05
ELAVL4	1249.0892892541615	1.3237213415848597	0.21641921484069557	6.116468644243258	9.56717008563364e-10	3.2665807253710438e-9	P-Adj < 0.05
RRP7A	2670.9511454237745	0.1895273549078186	0.05695053016156635	3.327929597321345	8.749397436964746e-4	0.0015317641971796638	P-Adj < 0.05
PEF1	2115.7297447357573	-0.3821232499624722	0.04895404883480897	-7.805753743718169	5.9146971837921815e-15	3.3381578626333955e-14	P-Adj < 0.05
PPHLN1	1712.3847934521211	0.30366356544985257	0.03406665063794271	8.913807485131473	4.930940801764952e-19	3.932027632891278e-18	P-Adj < 0.05
AATF	2108.6437612107934	0.40741970749500916	0.054797861069286205	7.434956393277272	1.0460246380274174e-13	5.409566747288233e-13	P-Adj < 0.05
NSUN2	2059.2261977381722	0.33956996521173727	0.03528808214163131	9.622794569816753	6.406647249170564e-22	6.334892799979854e-21	P-Adj < 0.05
PLRG1	2263.703722301351	-0.3998322855690713	0.061039388396836265	-6.550397965484776	5.7383953556292223e-11	2.2879537611476513e-10	P-Adj < 0.05
DDX56	2057.538620975806	0.5008141935734503	0.038642076599357866	12.960333337307564	2.0535322077633464e-38	6.679383707356569e-37	P-Adj < 0.05
PPIL2	2728.506857812985	0.2892053564154847	0.05184625150052487	5.578134350032171	2.4311186307971457e-8	7.004341789429539e-8	P-Adj < 0.05
GNL2	1539.0629494776294	0.14596818385177873	0.04070454743395154	3.5860411932753022	3.3573594767518885e-4	6.147698241874569e-4	P-Adj < 0.05
MEPCE	2679.194670910579	-0.11399377419534287	0.044750155294153736	-2.547338069466661	0.010854821774845482	0.016401662241698062	P-Adj < 0.05
INTS6	2447.676407521807	0.4300190342317309	0.05245788298642117	8.197414949875926	2.4561146371396113e-16	1.5648235523219377e-15	P-Adj < 0.05
HSD17B10	1848.4477204521377	-0.38973717352128884	0.045879569046183864	-8.494787148697206	1.9829596965587254e-17	1.3541094944456268e-16	P-Adj < 0.05
SEC61B	1328.1271346242224	-0.15604160561710326	0.043921496995886544	-3.5527387791840814	3.8124284138889205e-4	6.899211595266041e-4	P-Adj < 0.05
PPP1R8	1924.711716641125	-0.15117409392109138	0.031079708320203493	-4.864076984365392	1.1499215355820597e-6	2.7072438437703345e-6	P-Adj < 0.05
NOL11	1310.5842292483678	0.4873331507534984	0.060440121857715585	8.063073597051114	7.439970074987989e-16	4.552377729052056e-15	P-Adj < 0.05
RBM12B	3244.5923249603484	0.4642602980439412	0.045862427083005114	10.122889859354578	4.373094227046899e-24	5.33230285342368e-23	P-Adj < 0.05
WDR43	1985.0547304999861	0.10928969750236978	0.0373961473182133	2.922485478848824	0.0034724981289417076	0.005654777445055901	P-Adj < 0.05
MRPL19	2678.7882460661936	-0.49500343915082506	0.06629210007516877	-7.46700494613294	8.204068566504466e-14	4.2967070966947123e-13	P-Adj < 0.05
FARSB	1609.7200935315566	0.21841627716449064	0.0531564723874011	4.108930998518605	3.9749480922994355e-5	8.215779000137295e-5	P-Adj < 0.05
NCOA5	2325.7514450180224	0.08215876749831386	0.03842774478862487	2.138006483342576	0.032516217039930906	0.04587904596045046	P-Adj < 0.05
KHDRBS3	3211.4917341249147	-0.7861888913025534	0.12980465129191565	-6.056708164752167	1.3893531417856113e-9	4.678321924689006e-9	P-Adj < 0.05
MOV10	2217.640570591937	0.33632229344323744	0.08285365210030961	4.059233177024682	4.923413063706803e-5	1.0025269434500177e-4	P-Adj < 0.05
PQBP1	1580.2447885442266	0.11738267936791988	0.04218686625503927	2.782446049874548	0.005395083431379711	0.008560106702420182	P-Adj < 0.05
ZBTB11	1776.1978677881177	0.36362420150659486	0.04392538252001323	8.27822504086153	1.2502478839643802e-16	8.219714811595606e-16	P-Adj < 0.05
STRBP	1756.3885904168687	0.5948104679525817	0.09341696871944068	6.36726363642752	1.9243026011146264e-10	7.121071901130773e-10	P-Adj < 0.05
CSTF2T	2393.3247520121226	-0.14873682359694076	0.04387880257406959	-3.3897192920400605	6.996422541640204e-4	0.001240685546838923	P-Adj < 0.05
CELF3	2375.553436331326	2.060848061859556	0.22691680390038765	9.081954383441039	1.0664246771202731e-19	9.028088362470257e-19	P-Adj < 0.05
HNRNPLL	1925.1463067370491	0.17619217705026655	0.0392876131900476	4.484675009346198	7.302514923820497e-6	1.623364828388873e-5	P-Adj < 0.05
FAM98B	1371.253343412322	-0.1618948970692176	0.06010412727889138	-2.693573709472614	0.007069051291087005	0.011032004287605477	P-Adj < 0.05
SLC25A11	2337.645129897268	-0.3993823867125721	0.04893852870237931	-8.160898933873236	3.325403346496551e-16	2.0970400695253758e-15	P-Adj < 0.05
CPSF3	1400.7950005903463	0.24832565038901958	0.04831578768069363	5.1396378349482505	2.7526850747994765e-7	7.073427759775786e-7	P-Adj < 0.05
IMP4	1920.8710542828987	-0.1126678333561254	0.04442043488926509	-2.536396449899535	0.01119998603202979	0.016840854909475452	P-Adj < 0.05
DZIP3	2369.9536576576	0.20321090448215468	0.09659193396423273	2.103808218162421	0.03539517964242344	0.04965770946428533	P-Adj < 0.05
ERAL1	1578.2124705642257	-0.08131495182714586	0.038520922142674045	-2.1109295235968393	0.034778369988063884	0.048847801483235184	P-Adj < 0.05
CRNKL1	2265.9484453276887	-0.10392941918833112	0.04409077606342518	-2.3571691965418626	0.018414854297797933	0.02687220768840407	P-Adj < 0.05
FAM50A	2053.327630710412	0.4408571995264571	0.06653428733005305	6.6260152053560075	3.448696628984338e-11	1.4114533223260403e-10	P-Adj < 0.05
RBM42	2728.2301094435416	-0.2706630489896243	0.05223870004827889	-5.1812745864556	2.2037479498288494e-7	5.72233711342113e-7	P-Adj < 0.05
SNRPF	732.3143605642331	0.13143686183625652	0.04815247591676186	2.7295971667887464	0.006341175879440945	0.009997057891567612	P-Adj < 0.05
DHX29	1886.623183279008	-0.18332342662545906	0.04763939567020329	-3.8481476107414436	1.1901433793118292e-4	2.291304076058288e-4	P-Adj < 0.05
CPEB2	3490.150063121902	-0.7097259785775083	0.09772105661061592	-7.262774300584131	3.792304277760291e-13	1.8749152349246878e-12	P-Adj < 0.05
C7orf50	3512.9314837853435	0.13385055525692643	0.0597292644777171	2.2409543534034544	0.0250290319286072	0.035930178238976186	P-Adj < 0.05
CNOT4	2692.864324496748	-0.2270732631811631	0.047229186115401285	-4.807901254667509	1.5252306610271683e-6	3.5569530132633583e-6	P-Adj < 0.05
PHAX	2293.0214381154924	-0.28406497786542856	0.04327411571677735	-6.564316177471808	5.2272183323205707e-11	2.0976759281650083e-10	P-Adj < 0.05
DDX52	1526.1891255361716	0.4667047795659973	0.05259386837456878	8.873748860649838	7.072394856794921e-19	5.5678216834385495e-18	P-Adj < 0.05
YTHDC2	1915.1292973516586	0.4143558264013477	0.05113023045365521	8.103930350498276	5.321157579925556e-16	3.2884753843939937e-15	P-Adj < 0.05
FAM120C	3618.9188894490703	-0.7626045777420088	0.07103681053257979	-10.735343718623932	6.946000257482483e-27	1.0599081874380678e-25	P-Adj < 0.05
SNRPG	971.8501901537218	0.3668873190328455	0.07354388469243717	4.988685606793546	6.079148704547735e-7	1.4997660277087823e-6	P-Adj < 0.05
NOL7	1884.935602050235	-0.18888402552920147	0.05088064740415435	-3.7122960332808046	2.0538756083193264e-4	3.846348866488921e-4	P-Adj < 0.05
TFAM	1294.5326690774866	0.2819633682555091	0.06858131281447488	4.11137315230859	3.933129402200564e-5	8.159938873710097e-5	P-Adj < 0.05
MRPS23	1664.6261378680954	0.2460754343345283	0.051341955269971845	4.792872282338834	1.6441029739475346e-6	3.826951555177312e-6	P-Adj < 0.05
POLR2J	1451.1765366268748	-0.32048270477669544	0.04979175776122377	-6.436460956320709	1.222912734906116e-10	4.665185618345553e-10	P-Adj < 0.05
ZCCHC7	1023.33213813681	0.37143242305164276	0.04293163802152634	8.651717944360822	5.072989882560903e-18	3.666792687044021e-17	P-Adj < 0.05
